"groep_100","jaar","groep_titel","log_index","n_soorten","msi","msi_variant","periode","post_break","log_msi","gam_fit_log","gam_fit_se","gam_fit_msi","gam_fit_lower","gam_fit_upper"
500,1970,"Weidevogels",4.44395153807519,11,85.1105958219876,"robuust","1958-1983","pre",4.44395153807519,4.45123641887105,0.0695273491369721,85.7328802489268,74.8108415183544,98.2494863926042
500,1971,"Weidevogels",4.61933053174792,11,101.426107836375,"robuust","1958-1983","pre",4.61933053174792,4.40923445533332,0.069424728305188,82.2065066563995,71.7481440822097,94.1893316279425
500,1972,"Weidevogels",4.20017897142508,12,66.6982670566962,"robuust","1958-1983","pre",4.20017897142508,4.36674850896805,0.0700357681802343,78.7870394197707,68.681398840788,90.3796032885412
500,1973,"Weidevogels",4.43045316700746,11,83.9694604786962,"robuust","1958-1983","pre",4.43045316700746,4.32379060745677,0.0713955919238496,75.4741797318825,65.6183411311646,86.8103598476235
500,1974,"Weidevogels",4.33866409638047,11,76.6051338759917,"robuust","1958-1983","pre",4.33866409638047,4.28038204903693,0.0735299149202923,72.2680446706892,62.5685913012929,83.471118206505
500,1975,"Weidevogels",4.10474994270875,13,60.6275822829671,"robuust","1958-1983","pre",4.10474994270875,4.23655212278139,0.0764581999947321,69.1689541691891,59.5427207546135,80.3514545560747
500,1976,"Weidevogels",4.73149362623093,12,113.464910012005,"robuust","1958-1983","pre",4.73149362623093,4.19233659797273,0.0802015236493808,66.1772400523694,56.5509279398328,77.4421792973654
500,1977,"Weidevogels",4.31860180292898,11,75.0835732331239,"robuust","1958-1983","pre",4.31860180292898,4.14777606660356,0.0847885017238271,63.293084058636,53.6022263301737,74.735972065371
500,1978,"Weidevogels",4.08796043477218,11,59.6181724676669,"robuust","1958-1983","pre",4.08796043477218,4.10291422282838,0.0902547961223982,60.5163891158505,50.7045080302547,72.2269773219341
500,1979,"Weidevogels",3.93752306914674,11,51.2913985817378,"robuust","1958-1983","pre",3.93752306914674,4.05779615950346,0.096635976628182,57.8466856291675,47.865243964406,69.9095786656408
500,1980,"Weidevogels",3.84063328315625,12,46.554947570522,"robuust","1958-1983","pre",3.84063328315625,4.01246675504794,0.103957165861926,55.2830723039056,45.0922643650832,67.7769929364074
500,1981,"Weidevogels",3.91807511678885,12,50.3035231194403,"robuust","1958-1983","pre",3.91807511678885,3.96696921417002,0.112224206401646,52.8241891777548,42.3941240803081,65.8203235193944
500,1982,"Weidevogels",3.85397220003555,12,47.1801003074295,"robuust","1958-1983","pre",3.85397220003555,3.92134381408708,0.121419887551047,50.4682191336213,39.77986319925,64.028403762013
500,1983,"Weidevogels",3.69881418619277,11,40.3993698144318,"robuust","1958-1983","pre",3.69881418619277,3.87562689438123,0.131506183216032,48.2129132237263,37.2583013592094,62.3883783403883
500,1984,"Weidevogels",5.07736980232075,10,160.351744005201,"robuust","1984-2025","post",5.07736980232075,4.4854331424458,0.161637320803767,88.7153688839702,64.6264644734962,121.783184958952
500,1985,"Weidevogels",4.08870255790132,11,59.6624329136916,"robuust","1984-2025","post",4.08870255790132,4.38177849451265,0.140363846455785,79.9801512498396,60.7438204135685,105.308236301159
500,1986,"Weidevogels",4.06098042349249,11,58.03117832794,"robuust","1984-2025","post",4.06098042349249,4.27810834207866,0.123087682283853,72.1039149767837,56.6479888093494,91.776860295545
500,1987,"Weidevogels",4.03195618188039,11,56.3710755378484,"robuust","1984-2025","post",4.03195618188039,4.17442286070813,0.109720294713122,65.0023134439807,52.424345020948,80.5980647231958
500,1988,"Weidevogels",3.80517524511382,12,44.9331237334695,"robuust","1984-2025","post",3.80517524511382,4.07075941130253,0.0999615404301778,58.6014483004636,48.1747387842458,71.2848648394737
500,1989,"Weidevogels",4.09795530411847,11,60.2170361086678,"robuust","1984-2025","post",4.09795530411847,3.96719695875581,0.093327654206037,52.8362209708745,44.0037455535369,63.4415596073887
500,1990,"Weidevogels",3.63716322483106,12,37.9839318721033,"robuust","1984-2025","post",3.63716322483106,3.863858441341,0.0892249679535446,47.6488474195634,40.0039221938071,56.754751431956
500,1991,"Weidevogels",3.77078216994846,11,43.4140086921299,"robuust","1984-2025","post",3.77078216994846,3.76091099819893,0.08703582687596,42.9875697447196,36.2457008679762,50.9834575771664
500,1992,"Weidevogels",3.98125777800266,11,53.5843891257851,"robuust","1984-2025","post",3.98125777800266,3.65856410654632,0.0861793380803791,38.8055821662984,32.7745599742929,45.9464050301967
500,1993,"Weidevogels",3.8882144558435,11,48.823631897786,"robuust","1984-2025","post",3.8882144558435,3.55706581179608,0.086138159079279,35.0601729269693,29.6136386377893,41.5084326753559
500,1994,"Weidevogels",3.72838838363931,11,41.6119915290734,"robuust","1984-2025","post",3.72838838363931,3.4566973427155,0.0864691820023501,31.7120692770936,26.7682837890527,37.5689134858345
500,1995,"Weidevogels",3.22259368865122,12,25.0931195902894,"robuust","1984-2025","post",3.22259368865122,3.35776648242448,0.0868173736941885,28.7249614708863,24.2303124516308,34.0533541674726
500,1996,"Weidevogels",3.29416048574311,13,26.9547756501419,"robuust","1984-2025","post",3.29416048574311,3.26060010979127,0.0869374525357927,26.065174416387,21.9815332430014,30.9074580852081
500,1997,"Weidevogels",3.02807776785606,13,20.6574859170197,"robuust","1984-2025","post",3.02807776785606,3.16553633321348,0.0867149903398198,23.7014525007237,19.9968538193562,28.0923617144363
500,1998,"Weidevogels",2.97790813058105,13,19.6466753493088,"robuust","1984-2025","post",2.97790813058105,3.07291661175818,0.0861736050912564,21.6048237552154,18.2472858018046,25.5801555674519
500,1999,"Weidevogels",2.91378080867918,13,18.4263334766263,"robuust","1984-2025","post",2.91378080867918,2.98307820206888,0.0854564767960838,19.7485130927293,16.7029192168164,23.3494375630487
500,2000,"Weidevogels",3.36254206537798,12,28.8624679827705,"robuust","1984-2025","post",3.36254206537798,2.89634719069906,0.0847765980882915,18.1078797836569,15.335724762718,21.381142093558
500,2001,"Weidevogels",3.0934657622152,12,22.0533774437462,"robuust","1984-2025","post",3.0934657622152,2.81303227970689,0.0843415972109687,16.660360575752,14.1218430218395,19.6551975606027
500,2002,"Weidevogels",2.64153228323829,13,14.0346922638859,"robuust","1984-2025","post",2.64153228323829,2.73341939839694,0.0842746473567602,15.3854060097061,13.0428630256055,18.1486777572374
500,2003,"Weidevogels",2.54003979932792,12,12.6801756232591,"robuust","1984-2025","post",2.54003979932792,2.65776712588403,0.0845640967193273,14.2644028969799,12.0856826061652,16.8358872757068
500,2004,"Weidevogels",1.97087442746195,11,7.17694946702148,"robuust","1984-2025","post",1.97087442746195,2.58630283653026,0.0850676531733248,13.2805802488368,11.2410272912801,15.6901862414844
500,2005,"Weidevogels",2.12710370564129,12,8.39053014025899,"robuust","1984-2025","post",2.12710370564129,2.51921943030479,0.0855710606379757,12.4188990629869,10.5013114719502,14.6866469343962
500,2006,"Weidevogels",1.56009359818007,11,4.75926668299143,"robuust","1984-2025","post",1.56009359818007,2.45667248732558,0.0858746950673884,11.6659283592455,9.85873717637172,13.80439320456
500,2007,"Weidevogels",2.52558718834733,11,12.4982319255437,"robuust","1984-2025","post",2.52558718834733,2.39877769202522,0.0858726661774722,11.0097108954056,9.30421260907295,13.0278336376591
500,2008,"Weidevogels",2.73768128027129,12,15.4511167188864,"robuust","1984-2025","post",2.73768128027129,2.3456084063415,0.0855967068270321,10.4396223282117,8.82720880446979,12.3465658023757
500,2009,"Weidevogels",2.96553252800202,12,19.4050342145603,"robuust","1984-2025","post",2.96553252800202,2.29719332907842,0.0852095533874829,9.94622745554511,8.41640354377592,11.7541227773706
500,2010,"Weidevogels",2.06879127376298,11,7.91524996305046,"robuust","1984-2025","post",2.06879127376298,2.25351425373995,0.0849449120543992,9.52113680286578,8.06087592452637,11.2459299544685
500,2011,"Weidevogels",2.21919533239961,12,9.19992500507613,"robuust","1984-2025","post",2.21919533239961,2.21450402158985,0.0850081116216506,9.15686637712511,7.75151356348683,10.8170102731275
500,2012,"Weidevogels",2.69999935262984,12,14.8797220921816,"robuust","1984-2025","post",2.69999935262984,2.18004485136982,0.0854745155515427,8.84670303657238,7.48210972405653,10.4601719974332
500,2013,"Weidevogels",2.27419434598685,12,9.72008483181119,"robuust","1984-2025","post",2.27419434598685,2.14996730288412,0.0862369506208828,8.5845777016571,7.2495752407477,10.1654196099064
500,2014,"Weidevogels",2.09925863253592,12,8.16011802350234,"robuust","1984-2025","post",2.09925863253592,2.12405019022406,0.0870379565818316,8.36494860380169,7.05301930477598,9.92090934684694
500,2015,"Weidevogels",2.51070749098609,8,12.3136387679154,"robuust","1984-2025","post",2.51070749098609,2.10202179509017,0.087582502911528,8.18269693630037,6.89199152779293,9.71512064130198
500,2016,"Weidevogels",1.84521200981446,10,6.32944155189282,"robuust","1984-2025","post",1.84521200981446,2.0835627371023,0.0876951412916317,8.03303759381003,6.76444528292101,9.53953950170768
500,2017,"Weidevogels",2.22758828801259,8,9.27746450490929,"robuust","1984-2025","post",2.22758828801259,2.06831083455162,0.0874804803079656,7.91144807996043,6.66486096633318,9.39119526094862
500,2018,"Weidevogels",1.51439233247012,10,4.54665743113624,"robuust","1984-2025","post",1.51439233247012,2.05586823708782,0.0874473110161085,7.81361900220365,6.58287452270205,9.27446538758235
500,2019,"Weidevogels",1.29388733688276,9,3.64693590474325,"robuust","1984-2025","post",1.29388733688276,2.0458110355921,0.0885339145811039,7.73542970330655,6.50313626610986,9.20123310449889
500,2020,"Weidevogels",2.08463914000043,12,8.04168903413918,"robuust","1984-2025","post",2.08463914000043,2.03770146078844,0.091936361028851,7.67295233234852,6.40773717105483,9.18798569960709
500,2021,"Weidevogels",1.38303096732845,10,3.98696770116166,"robuust","1984-2025","post",1.38303096732845,2.03110267986087,0.09870175352594,7.62248688916336,6.28174144971925,9.24939474834069
500,2022,"Weidevogels",2.51001149657679,9,12.3050715258969,"robuust","1984-2025","post",2.51001149657679,2.02559609967153,0.10929126827313,7.58062840817789,6.11891757380561,9.39151841313874
500,2023,"Weidevogels",2.48210852062398,9,11.9664693834072,"robuust","1984-2025","post",2.48210852062398,2.02080099683775,0.123456904085119,7.54436552702086,5.92289568229492,9.60973386302274
500,2024,"Weidevogels",1.97307717621622,8,7.19277590795666,"robuust","1984-2025","post",1.97307717621622,2.01639622935063,0.140485241539322,7.51120743149804,5.70330114778927,9.89220727032106
500,2025,"Weidevogels",2.30541755978377,11,10.0283648201388,"robuust","1984-2025","post",2.30541755978377,2.0121437509856,0.159548070484374,7.47933400296509,5.47082557501562,10.2252276847174
600,1958,"Struweelvogels",4.60517018598809,13,100,"robuust","1958-1983","pre",4.60517018598809,5.17418413700248,0.0761380801614574,176.652431285539,152.16318034293,205.08299976882
600,1959,"Struweelvogels",5.48914996229228,16,242.051366595544,"robuust","1958-1983","pre",5.48914996229228,5.21962135778756,0.0707084142679415,184.864173437398,160.940199743467,212.34447748397
600,1960,"Struweelvogels",5.37675742654679,19,216.319704440496,"robuust","1958-1983","pre",5.37675742654679,5.26504621040285,0.0655967465405507,193.455248225827,170.115324621913,219.997423214483
600,1961,"Struweelvogels",5.44473152442639,19,231.535109845525,"robuust","1958-1983","pre",5.44473152442639,5.31043990430352,0.060877226100871,202.439262706287,179.669767543343,228.094329087273
600,1962,"Struweelvogels",5.40275210525072,20,222.016589209807,"robuust","1958-1983","pre",5.40275210525072,5.35577797983119,0.056615814640533,211.828710729188,189.579978029736,236.688510862429
600,1963,"Struweelvogels",5.34047038249135,20,208.610814088586,"robuust","1958-1983","pre",5.34047038249135,5.401032689177,0.052858030706966,221.635178313667,199.82279503906,245.828571542747
600,1964,"Struweelvogels",5.42704428182992,21,227.475896159356,"robuust","1958-1983","pre",5.42704428182992,5.4461751456667,0.0496220879127004,231.869600228597,210.38009131476,255.55417898232
600,1965,"Struweelvogels",5.54569871436694,22,256.133479877666,"robuust","1958-1983","pre",5.54569871436694,5.49117721325605,0.0468996568716386,242.54256318291,221.241283341997,265.89474652613
600,1966,"Struweelvogels",5.66368735748871,22,288.209416778531,"robuust","1958-1983","pre",5.66368735748871,5.53601311025933,0.0446642441428369,253.66464775838,232.402595169888,276.871923376525
600,1967,"Struweelvogels",5.4928273562079,23,242.943123484057,"robuust","1958-1983","pre",5.4928273562079,5.58066070661538,0.0428842459840134,265.246798218744,243.86324198286,288.505407347288
600,1968,"Struweelvogels",5.53999913968705,23,254.677780355868,"robuust","1958-1983","pre",5.53999913968705,5.62510250173258,0.0415357362980683,277.300706869339,255.620125735623,300.820140076784
600,1969,"Struweelvogels",5.55967263292915,23,259.737792803067,"robuust","1958-1983","pre",5.55967263292915,5.6693262793983,0.0406102520256623,289.839197959187,267.663390486692,313.85226242885
600,1970,"Struweelvogels",5.70288578209127,23,299.731112803114,"robuust","1958-1983","pre",5.70288578209127,5.71332544661558,0.0401151748880743,302.876595391871,279.974829317828,327.651711618811
600,1971,"Struweelvogels",5.78273916191127,23,324.647234953692,"robuust","1958-1983","pre",5.78273916191127,5.7570990737757,0.0400675959112075,316.429058840259,292.529812861187,342.280837290403
600,1972,"Struweelvogels",5.76973058527764,23,320.451386695067,"robuust","1958-1983","pre",5.76973058527764,5.80065166356736,0.040485303527782,330.514874247791,305.301700193589,357.810264501523
600,1973,"Struweelvogels",6.0010341936308,23,403.846232800779,"robuust","1958-1983","pre",6.0010341936308,5.84399268482198,0.0413794910379602,345.154687055788,318.266436429784,374.314550201908
600,1974,"Struweelvogels",6.16206922229938,22,474.40871699785,"robuust","1958-1983","pre",6.16206922229938,5.88713591456692,0.0427523668418107,360.371669648875,331.405027563215,391.870157313006
600,1975,"Struweelvogels",6.17592526768124,23,481.027897642795,"robuust","1958-1983","pre",6.17592526768124,5.93009863650788,0.0445998244757921,376.191618222299,344.702932379683,410.556802182438
600,1976,"Struweelvogels",6.013922973821,23,409.085006303887,"robuust","1958-1983","pre",6.013922973821,5.97290074674202,0.0469165880519031,392.642978271871,358.14725697541,430.461228959768
600,1977,"Struweelvogels",5.95830370781753,23,386.953181555085,"robuust","1958-1983","pre",5.95830370781753,6.015563817624,0.0497004168079853,409.75680190648,371.723761078719,451.681206015426
600,1978,"Struweelvogels",5.88011737560096,23,357.851242248496,"robuust","1958-1983","pre",5.88011737560096,6.05811016843431,0.052953142225213,427.566643918673,385.415514085386,474.327649798177
600,1979,"Struweelvogels",5.83433112615678,23,341.836012398473,"robuust","1958-1983","pre",5.83433112615678,6.10056198704138,0.0566783783763917,446.108406792299,399.203920557002,498.523938174466
600,1980,"Struweelvogels",6.17786109893789,22,481.959988376482,"robuust","1958-1983","pre",6.17786109893789,6.14294054043546,0.0608774080778999,465.420147400689,413.071549213011,524.402888601692
600,1981,"Struweelvogels",6.12806141644477,22,458.54636804151,"robuust","1958-1983","pre",6.12806141644477,6.18526550427098,0.0655453301518442,485.541859934461,427.005398998538,552.10284999095
600,1982,"Struweelvogels",6.2915823762298,22,540.007147849908,"robuust","1958-1983","pre",6.2915823762298,6.22755443287518,0.0706690832357523,506.515250532522,440.999186040991,581.764563615717
600,1983,"Struweelvogels",6.2130548773902,22,499.223992295756,"robuust","1958-1983","pre",6.2130548773902,6.26982238208414,0.076227917400758,528.383519162993,455.053804668612,613.529961641317
600,1984,"Struweelvogels",6.25462021494374,22,520.411692637482,"robuust","1984-2025","post",6.25462021494374,5.9656310656129,0.107965852752274,389.798939176115,315.455616133034,481.662729119862
600,1985,"Struweelvogels",5.75930007446822,23,317.12628643564,"robuust","1984-2025","post",5.75930007446822,5.96627131312241,0.0891979905949476,390.048586885767,327.485327176228,464.564020145289
600,1986,"Struweelvogels",5.87668224638177,23,356.624085917128,"robuust","1984-2025","post",5.87668224638177,5.96777038519371,0.0755165852261162,390.633736309819,336.890475209582,452.950520041978
600,1987,"Struweelvogels",5.82868568113761,23,339.911633084708,"robuust","1984-2025","post",5.82868568113761,5.97021536174652,0.0665865107775667,391.589995174717,343.678215873098,446.181099757443
600,1988,"Struweelvogels",6.05001796718093,23,424.120650228768,"robuust","1984-2025","post",6.05001796718093,5.97365287151744,0.0614700809253852,392.938405869005,348.337386972142,443.250126404671
600,1989,"Struweelvogels",6.06804929614182,23,431.837472392656,"robuust","1984-2025","post",6.06804929614182,5.97807250537749,0.0588927540384444,394.678893077495,351.652231123685,442.970113236926
600,1990,"Struweelvogels",5.95458635336336,23,385.517409711883,"robuust","1984-2025","post",5.95458635336336,5.98339100878001,0.0577145682379691,396.783586060431,354.344801644725,444.30513284297
600,1991,"Struweelvogels",5.84032363817223,23,343.890618788382,"robuust","1984-2025","post",5.84032363817223,5.98943891669988,0.0572043814365897,399.190567918649,356.851000490003,446.553629656077
600,1992,"Struweelvogels",5.96079631477549,23,387.918906834599,"robuust","1984-2025","post",5.96079631477549,5.99595134664098,0.0570125948226172,401.798752115666,359.317594154997,449.30234374236
600,1993,"Struweelvogels",6.03217633539088,23,416.620749931303,"robuust","1984-2025","post",6.03217633539088,6.00256456054859,0.0570022963505512,404.464738865227,361.709013945226,452.274393720499
600,1994,"Struweelvogels",6.08955777602676,23,441.226247171935,"robuust","1984-2025","post",6.08955777602676,6.00881963790679,0.0570908214855803,407.002626161398,363.915474513097,455.191244406161
600,1995,"Struweelvogels",6.12743490247418,23,458.259172311231,"robuust","1984-2025","post",6.12743490247418,6.01417417780992,0.0571692611052976,409.187782997695,365.813055666718,457.705484156131
600,1996,"Struweelvogels",5.99483484988097,23,401.350395451707,"robuust","1984-2025","post",5.99483484988097,6.01802239025093,0.0571048144551906,410.765458182624,367.269883036303,459.41219095088
600,1997,"Struweelvogels",5.9991918377571,23,403.102889283614,"robuust","1984-2025","post",5.9991918377571,6.01972328303704,0.056793690365561,411.464720703937,368.119513327232,459.91372436014
600,1998,"Struweelvogels",6.00012500449573,23,403.479227057773,"robuust","1984-2025","post",6.00012500449573,6.0186359488769,0.056220550211907,411.017564205748,368.13277343008,458.898121217432
600,1999,"Struweelvogels",6.02407951173287,23,413.261064929998,"robuust","1984-2025","post",6.02407951173287,6.01416026345444,0.055488841562346,409.182089453037,367.014785236943,456.194107332928
600,2000,"Struweelvogels",6.0802932233504,23,437.157360672799,"robuust","1984-2025","post",6.0802932233504,6.00578067937309,0.0548017019719303,405.767639544402,364.442702209602,451.778499893632
600,2001,"Struweelvogels",5.91988901301266,23,372.370383315629,"robuust","1984-2025","post",5.91988901301266,5.99311030090654,0.0543903445652915,400.658843517829,360.144458855113,445.730886431949
600,2002,"Struweelvogels",6.03210026388033,23,416.589058166965,"robuust","1984-2025","post",6.03210026388033,5.9759321021805,0.0544112946949705,393.835024544592,353.996124232601,438.157414560062
600,2003,"Struweelvogels",5.99811317661947,23,402.668312285271,"robuust","1984-2025","post",5.99811317661947,5.95423404711259,0.0548615294600941,385.381613441003,346.092281616348,429.131176473411
600,2004,"Struweelvogels",5.93906769895503,23,379.580880871928,"robuust","1984-2025","post",5.93906769895503,5.92823500827187,0.0555637622065002,375.491189772272,336.746369536899,418.693848995295
600,2005,"Struweelvogels",5.88978590533584,23,361.327917711492,"robuust","1984-2025","post",5.88978590533584,5.89839877077229,0.0562342901162325,364.453426919078,326.418259018088,406.920558894651
600,2006,"Struweelvogels",5.80216046964106,23,331.013933494642,"robuust","1984-2025","post",5.80216046964106,5.86543403377335,0.0565962557674855,352.635178473996,315.609399811744,394.004643624559
600,2007,"Struweelvogels",5.95997979575707,23,387.602292947783,"robuust","1984-2025","post",5.95997979575707,5.83027915402386,0.056487362204666,340.453704829363,304.771990255525,380.312918634221
600,2008,"Struweelvogels",5.80407563451336,23,331.648487195836,"robuust","1984-2025","post",5.80407563451336,5.79407136328458,0.0559286154883727,328.347127162705,294.256335502273,366.387475504905
600,2009,"Struweelvogels",5.90275523121977,22,366.044617320859,"robuust","1984-2025","post",5.90275523121977,5.75810127002963,0.0551371143799044,316.746341821013,284.300712794459,352.894806597015
600,2010,"Struweelvogels",5.44996993586262,23,232.751168339374,"robuust","1984-2025","post",5.44996993586262,5.7237545512421,0.0544695051345027,306.051855876,275.061393317734,340.533934462205
600,2011,"Struweelvogels",5.67798355335792,22,292.35930820272,"robuust","1984-2025","post",5.67798355335792,5.69244377366689,0.0542906702307168,296.617601941723,266.675899097116,329.921084280728
600,2012,"Struweelvogels",6.22751468749771,21,506.495119292758,"robuust","1984-2025","post",6.22751468749771,5.66553417853588,0.0548008099261719,288.742179802989,259.336018891804,321.482710938679
600,2013,"Struweelvogels",5.25284818265544,23,191.109809684071,"robuust","1984-2025","post",5.25284818265544,5.6442679503542,0.0559109854541456,282.666554513149,253.327322881758,315.403724049257
600,2014,"Struweelvogels",5.39774533420293,23,220.907781069347,"robuust","1984-2025","post",5.39774533420293,5.62969191324938,0.0572550410400531,278.576278750287,249.004764995787,311.659670784495
600,2015,"Struweelvogels",5.61272079087256,22,273.888418274776,"robuust","1984-2025","post",5.61272079087256,5.62259372051339,0.0583338360753848,276.605891997558,246.721310439656,310.110299557921
600,2016,"Struweelvogels",5.61524735566144,22,274.581290032584,"robuust","1984-2025","post",5.61524735566144,5.62345140923221,0.0587112184669352,276.843235519562,246.750430017379,310.606052631972
600,2017,"Struweelvogels",5.93973938172207,21,379.835924452908,"robuust","1984-2025","post",5.93973938172207,5.63240069127066,0.058197522911662,279.331902998564,249.219378408484,313.082845046303
600,2018,"Struweelvogels",5.43356304400051,22,228.963601155245,"robuust","1984-2025","post",5.43356304400051,5.64922357763751,0.0570071546529238,284.070821240169,254.039446087471,317.652367468471
600,2019,"Struweelvogels",5.70920211630965,22,301.630306343604,"robuust","1984-2025","post",5.70920211630965,5.67336094146264,0.0558815980547313,291.010963425242,260.820650758869,324.695842094121
600,2020,"Struweelvogels",5.31142698692473,23,202.639185638348,"robuust","1984-2025","post",5.31142698692473,5.70395049116082,0.0560852343646983,300.050409186054,268.815005683434,334.915261980357
600,2021,"Struweelvogels",5.44239877785216,22,230.995626594714,"robuust","1984-2025","post",5.44239877785216,5.73989044059236,0.0590566742635241,311.030332815614,277.033755295586,349.198847007554
600,2022,"Struweelvogels",6.0522558334069,21,425.070838308005,"robuust","1984-2025","post",6.0522558334069,5.7799280274587,0.0656967890282077,323.735889484063,284.622095866259,368.224841508033
600,2023,"Struweelvogels",6.1719695171722,21,479.128829887333,"robuust","1984-2025","post",6.1719695171722,5.8227710486033,0.0759171554103531,337.907114519884,291.189257153557,392.120297154166
600,2024,"Struweelvogels",5.90520013456158,22,366.940655946568,"robuust","1984-2025","post",5.90520013456158,5.86721985269948,0.0889273127454548,353.265483687714,296.759581093008,420.530658203086
600,2025,"Struweelvogels",5.88440313594788,22,359.388198072253,"robuust","1984-2025","post",5.88440313594788,5.91231685063329,0.10379574086058,369.561382833559,301.532317219251,452.938567054306
700,1958,"Bosrandvogels",4.60517018598809,10,100,"robuust","1958-1983","pre",4.60517018598809,4.98666659232636,0.0757377331784334,146.447439937633,126.24451672065,169.883439070415
700,1959,"Bosrandvogels",5.36620276975015,11,214.048531013966,"robuust","1958-1983","pre",5.36620276975015,5.02305549914502,0.0713325465719807,151.874648417406,132.058328540035,174.664552299844
700,1960,"Bosrandvogels",5.35485040816262,12,211.632315517925,"robuust","1958-1983","pre",5.35485040816262,5.0594444072072,0.0670406881060293,157.502984486564,138.109197504446,179.620116331328
700,1961,"Bosrandvogels",5.27168856528143,14,194.744523810323,"robuust","1958-1983","pre",5.27168856528143,5.09583331840083,0.0628853649500492,163.339902072913,144.398668152959,184.765718066924
700,1962,"Bosrandvogels",5.1191573747089,17,167.194427995394,"robuust","1958-1983","pre",5.1191573747089,5.13222223518104,0.0588954797958965,169.393131471197,150.92561428088,190.120365759898
700,1963,"Bosrandvogels",5.08397020507617,17,161.413630682931,"robuust","1958-1983","pre",5.08397020507617,5.16861116032957,0.0551069709459318,175.670689559556,157.685335103347,195.70742675661
700,1964,"Bosrandvogels",5.03348135597914,18,153.466354791951,"robuust","1958-1983","pre",5.03348135597914,5.20500009673769,0.0515642322118937,182.180890392538,164.668473577509,201.555744722414
700,1965,"Bosrandvogels",5.15877392361331,18,173.951047532727,"robuust","1958-1983","pre",5.15877392361331,5.24138904721571,0.0483213363480679,188.932356185375,171.859834342236,207.700858960882
700,1966,"Bosrandvogels",5.3616728332571,18,213.081097622291,"robuust","1958-1983","pre",5.3616728332571,5.2777780143317,0.0454425062696219,195.934028704904,179.23731359347,214.186113565657
700,1967,"Bosrandvogels",5.37350193760953,18,215.616623093504,"robuust","1958-1983","pre",5.37350193760953,5.31416700028155,0.0430009107892445,203.195181083233,186.771363763867,221.063233588893
700,1968,"Bosrandvogels",5.27637611418393,18,195.659541208095,"robuust","1958-1983","pre",5.27637611418393,5.35055600679176,0.0410745844994284,210.725430070822,194.425648717957,228.391712571571
700,1969,"Bosrandvogels",5.29404262706756,18,199.146876842647,"robuust","1958-1983","pre",5.29404262706756,5.38694503505515,0.0397385239737097,218.534748746321,202.159608818098,236.236292149682
700,1970,"Bosrandvogels",5.3159026058282,19,203.548153988834,"robuust","1958-1983","pre",5.3159026058282,5.42333408569879,0.0390533539094234,226.633479701002,209.9332266951,244.662242990158
700,1971,"Bosrandvogels",5.3314532037079,19,206.738188669393,"robuust","1958-1983","pre",5.3314532037079,5.45972315878219,0.0390533477346596,235.032348716199,217.713199329454,253.729241558114
700,1972,"Bosrandvogels",5.4712014816231,19,237.745668281442,"robuust","1958-1983","pre",5.4712014816231,5.49611225382292,0.0397385078187033,243.742478952621,225.478492735475,263.485866546339
700,1973,"Bosrandvogels",5.50358962956805,20,245.571864029022,"robuust","1958-1983","pre",5.50358962956805,5.53250136984577,0.0410745643984355,252.775405670913,233.223034102941,273.966960244124
700,1974,"Bosrandvogels",5.68959640981137,19,295.774224973396,"robuust","1958-1983","pre",5.68959640981137,5.56889050545084,0.0430008938103229,262.143091503259,240.954652909,285.194743464194
700,1975,"Bosrandvogels",5.63807565549247,20,280.921608047331,"robuust","1958-1983","pre",5.63807565549247,5.6052796588957,0.0454424976540308,271.857942296347,248.691298806836,297.182656346207
700,1976,"Bosrandvogels",5.59187958581154,20,268.239325016081,"robuust","1958-1983","pre",5.59187958581154,5.64166882818625,0.0483213376344233,281.932823546444,256.456486366093,309.93997507789
700,1977,"Bosrandvogels",5.67345906303055,20,291.039519278201,"robuust","1958-1983","pre",5.67345906303055,5.67805801117109,0.0515642409278571,292.381077447905,264.27549453768,323.475676771117
700,1978,"Bosrandvogels",5.59732094447366,20,269.702889669735,"robuust","1958-1983","pre",5.59732094447366,5.71444720563447,0.0551069818138593,303.216540577003,272.172898684306,337.800974762468
700,1979,"Bosrandvogels",5.70110079948515,19,299.196575192342,"robuust","1958-1983","pre",5.70110079948515,5.75083640938334,0.058895486996247,314.453562233616,280.171314863577,352.930644771961
700,1980,"Bosrandvogels",5.92497519005161,19,374.269149646795,"robuust","1958-1983","pre",5.92497519005161,5.78722562032487,0.0628853648119099,326.107023464035,288.290976538371,368.883521883032
700,1981,"Bosrandvogels",5.91751535687611,18,371.487552253393,"robuust","1958-1983","pre",5.91751535687611,5.82361483653143,0.0670406815750163,338.192356789012,296.549781252839,385.682530964306
700,1982,"Bosrandvogels",5.95950278823863,19,387.417447829642,"robuust","1958-1983","pre",5.95950278823863,5.86000405629107,0.0713325408866412,350.725566662013,304.96355453915,403.354503446406
700,1983,"Bosrandvogels",5.86529667648853,19,352.586744789788,"robuust","1958-1983","pre",5.86529667648853,5.89639327814248,0.0757377423302355,363.723250683742,313.546383593535,421.929928107376
700,1984,"Bosrandvogels",5.67539535031983,19,291.603601336279,"robuust","1984-2025","post",5.67539535031983,5.50444305032236,0.101488570774096,245.781529608211,201.446825166526,299.873479001791
700,1985,"Bosrandvogels",5.44590025036769,19,231.805869125602,"robuust","1984-2025","post",5.44590025036769,5.51226005494227,0.0874648211385115,247.710333874865,208.685640144992,294.03273491058
