"groep_100","jaar","groep_titel","log_index","n_soorten","msi","periode","log_msi","gam_fit_log","gam_fit_se","gam_fit_msi","gam_fit_lower","gam_fit_upper"
400,1998,"Vogels van open heide",4.34025781434188,18,76.7273181915939,"Landelijk",4.34025781434188,4.29884367972466,0.0226239917464884,73.6146223860012,70.4216437751226,76.9523734256814
400,1999,"Vogels van open heide",4.27104284346054,18,71.5962603934278,"Landelijk",4.27104284346054,4.25810697713758,0.0227013809003133,70.6760653317356,67.600289837247,73.8917868962081
400,2000,"Vogels van open heide",4.26681280160057,18,71.2940448577646,"Landelijk",4.26681280160057,4.21674691523874,0.0226670502360941,67.8125251926174,64.8657336112784,70.8931868489622
400,2001,"Vogels van open heide",4.18621612501691,18,65.7734410253815,"Landelijk",4.18621612501691,4.1750737031004,0.0225279754314486,65.0446334755068,62.2350826980362,67.9810190739334
400,2002,"Vogels van open heide",4.11282289554584,18,61.1190068500934,"Landelijk",4.11282289554584,4.13350129634587,0.0224057369572224,62.3960078362674,59.7151676076599,65.1972011446576
400,2003,"Vogels van open heide",4.04347910633588,18,57.0243920121247,"Landelijk",4.04347910633588,4.09251897238169,0.0223755177971998,59.8905645321083,57.3207654872988,62.5755725605132
400,2004,"Vogels van open heide",4.0978739902979,18,60.2121398304685,"Landelijk",4.0978739902979,4.05265149816457,0.0223828226083523,57.5498482406588,55.0796966197408,60.1307784134714
400,2005,"Vogels van open heide",4.03986367917516,18,56.8185967195333,"Landelijk",4.03986367917516,4.0144129466131,0.0223361592319249,55.3907685176577,53.0181376340377,57.8695777312064
400,2006,"Vogels van open heide",3.95484534613155,18,52.1876223026182,"Landelijk",3.95484534613155,3.97826032312438,0.0222391987419823,53.4240128176524,51.1453456227691,55.8042009646735
400,2007,"Vogels van open heide",3.83635728539004,18,46.3563037217009,"Landelijk",3.83635728539004,3.94455312181574,0.0221874289389451,51.6532502430792,49.4551283805795,53.9490715733715
400,2008,"Vogels van open heide",3.88464771790502,18,48.6498009865389,"Landelijk",3.88464771790502,3.91352380898715,0.0222391987419823,50.0750965164139,47.9392689419852,52.3060811411765
400,2009,"Vogels van open heide",3.90474205937833,18,49.63727479125,"Landelijk",3.90474205937833,3.88526233395183,0.0223361592319249,48.6797111255834,46.5945444251892,50.8581917583718
400,2010,"Vogels van open heide",3.8057701844726,18,44.9598641709721,"Landelijk",3.8057701844726,3.85971554063507,0.0223828226083523,47.4518513253449,45.4151254077246,49.5799180116247
400,2011,"Vogels van open heide",3.88323661667866,18,48.5811996058338,"Landelijk",3.88323661667866,3.83670025985747,0.0223755177971997,46.3722054770741,44.382455501069,48.4511597326152
400,2012,"Vogels van open heide",3.77736162695837,18,43.7005910402399,"Landelijk",3.77736162695837,3.8159272675509,0.0224057369572224,45.4188522907747,43.4674343943317,47.457876733581
400,2013,"Vogels van open heide",3.65886209428993,18,38.8171474772427,"Landelijk",3.65886209428993,3.79703239304854,0.0225279754314485,44.5687255876549,42.6436152298139,46.5807434431341
400,2014,"Vogels van open heide",3.95014487853466,17,51.9428916997581,"Landelijk",3.95014487853466,3.77961086017796,0.022667050236094,43.7989944859873,41.8957102791861,45.7887431720328
400,2015,"Vogels van open heide",3.78179450075152,17,43.8947402465465,"Landelijk",3.78179450075152,3.76325129535855,0.0227013809003133,43.0882912452421,41.2131173841981,45.0487844713892
400,2016,"Vogels van open heide",3.78444534824729,17,44.011252869176,"Landelijk",3.78444534824729,3.74756651264792,0.0226239917464884,42.4177332847161,40.577896161191,44.3409902244795
