"chart_id","chart_title","jaar","dichtheid","territoria","oppervlakte_km2"
"3140-kranswierwateren","H3140 - Kranswierwateren",1962,18.741,327,17.4483
"3140-kranswierwateren","H3140 - Kranswierwateren",1963,14.567,253,17.3683
"3140-kranswierwateren","H3140 - Kranswierwateren",1964,26.02,454,17.4483
"3140-kranswierwateren","H3140 - Kranswierwateren",1965,31.36,557,17.7613
"3140-kranswierwateren","H3140 - Kranswierwateren",1966,34.415,614,17.8413
"3140-kranswierwateren","H3140 - Kranswierwateren",1967,36.024,651,18.0713
"3140-kranswierwateren","H3140 - Kranswierwateren",1968,32.361,584,18.0463
"3140-kranswierwateren","H3140 - Kranswierwateren",1969,27.263,492,18.0463
"3140-kranswierwateren","H3140 - Kranswierwateren",1970,32.206,582,18.0713
"3140-kranswierwateren","H3140 - Kranswierwateren",1971,31.947,577,18.0613
"3140-kranswierwateren","H3140 - Kranswierwateren",1972,34.713,628,18.0913
"3140-kranswierwateren","H3140 - Kranswierwateren",1973,42.067,764,18.1613
"3140-kranswierwateren","H3140 - Kranswierwateren",1974,35.804,683,19.0763
"3140-kranswierwateren","H3140 - Kranswierwateren",1975,39.703,755,19.0163
"3140-kranswierwateren","H3140 - Kranswierwateren",1976,41.769,792,18.9613
"3140-kranswierwateren","H3140 - Kranswierwateren",1977,37.824,717,18.9563
"3140-kranswierwateren","H3140 - Kranswierwateren",1978,37.939,719,18.9513
"3140-kranswierwateren","H3140 - Kranswierwateren",1979,43.796,830,18.9513
"3140-kranswierwateren","H3140 - Kranswierwateren",1980,34.927,664,19.0113
"3140-kranswierwateren","H3140 - Kranswierwateren",1981,39.187,745,19.0113
"3140-kranswierwateren","H3140 - Kranswierwateren",1982,33.885,642,18.9463
"3140-kranswierwateren","H3140 - Kranswierwateren",1983,36.188,690,19.0673
"3140-kranswierwateren","H3140 - Kranswierwateren",1984,15.38,288,18.72608657
"3140-kranswierwateren","H3140 - Kranswierwateren",1985,27.021,506,18.72608657
"3140-kranswierwateren","H3140 - Kranswierwateren",1986,27.235,510,18.72608657
"3140-kranswierwateren","H3140 - Kranswierwateren",1987,29.104,545,18.72608657
"3140-kranswierwateren","H3140 - Kranswierwateren",1988,26.38,494,18.72608657
"3140-kranswierwateren","H3140 - Kranswierwateren",1989,27.395,513,18.72608657
"3140-kranswierwateren","H3140 - Kranswierwateren",1990,33.269,623,18.72608657
"3140-kranswierwateren","H3140 - Kranswierwateren",1991,30.759,576,18.72608657
"3140-kranswierwateren","H3140 - Kranswierwateren",1992,41.279,773,18.72608657
"3140-kranswierwateren","H3140 - Kranswierwateren",1993,41.386,775,18.72608657
"3140-kranswierwateren","H3140 - Kranswierwateren",1994,41.333,774,18.72608657
"3140-kranswierwateren","H3140 - Kranswierwateren",1995,35.031,656,18.72608657
"3140-kranswierwateren","H3140 - Kranswierwateren",1996,37.167,696,18.72608657
"3140-kranswierwateren","H3140 - Kranswierwateren",1997,29.691,556,18.72608657
"3140-kranswierwateren","H3140 - Kranswierwateren",1998,28.944,542,18.72608657
"3140-kranswierwateren","H3140 - Kranswierwateren",1999,30.759,576,18.72608657
"3140-kranswierwateren","H3140 - Kranswierwateren",2000,31.186,584,18.72608657
"3140-kranswierwateren","H3140 - Kranswierwateren",2001,34.444,645,18.72608657
"3140-kranswierwateren","H3140 - Kranswierwateren",2002,30.652,574,18.72608657
"3140-kranswierwateren","H3140 - Kranswierwateren",2003,26.968,505,18.72608657
"3140-kranswierwateren","H3140 - Kranswierwateren",2004,25.099,470,18.72608657
"3140-kranswierwateren","H3140 - Kranswierwateren",2005,20.453,383,18.72608657
"3140-kranswierwateren","H3140 - Kranswierwateren",2006,23.336,437,18.72608657
"3140-kranswierwateren","H3140 - Kranswierwateren",2007,27.075,507,18.72608657
"3140-kranswierwateren","H3140 - Kranswierwateren",2008,23.443,439,18.72608657
"3140-kranswierwateren","H3140 - Kranswierwateren",2009,29.317,549,18.72608657
"3140-kranswierwateren","H3140 - Kranswierwateren",2010,27.235,510,18.72608657
"3140-kranswierwateren","H3140 - Kranswierwateren",2011,26.167,490,18.72608657
"3140-kranswierwateren","H3140 - Kranswierwateren",2012,21.361,400,18.72608657
"3140-kranswierwateren","H3140 - Kranswierwateren",2013,24.778,464,18.72608657
"3140-kranswierwateren","H3140 - Kranswierwateren",2014,24.565,460,18.72608657
"3140-kranswierwateren","H3140 - Kranswierwateren",2015,24.992,468,18.72608657
"3140-kranswierwateren","H3140 - Kranswierwateren",2016,26.06,488,18.72608657
"3140-kranswierwateren","H3140 - Kranswierwateren",2017,27.021,506,18.72608657
"3140-kranswierwateren","H3140 - Kranswierwateren",2018,23.016,431,18.72608657
"3140-kranswierwateren","H3140 - Kranswierwateren",2019,23.443,439,18.72608657
"3140-kranswierwateren","H3140 - Kranswierwateren",2020,28.089,526,18.72608657
"3140-kranswierwateren","H3140 - Kranswierwateren",2021,25.953,486,18.72608657
"3140-kranswierwateren","H3140 - Kranswierwateren",2022,24.084,451,18.72608657
"3140-kranswierwateren","H3140 - Kranswierwateren",2023,27.448,514,18.72608657
"3140-kranswierwateren","H3140 - Kranswierwateren",2024,25.526,478,18.72608657
"3140-kranswierwateren","H3140 - Kranswierwateren",2025,22.001,412,18.72608657
"400","Vogels van open heide",1958,6.419,112,17.4483
"400","Vogels van open heide",1959,7.737,135,17.4483
"400","Vogels van open heide",1960,6.354,111,17.4683
"400","Vogels van open heide",1961,7.336,128,17.4483
"400","Vogels van open heide",1962,6.935,121,17.4483
"400","Vogels van open heide",1963,5.009,87,17.3683
"400","Vogels van open heide",1964,4.986,87,17.4483
"400","Vogels van open heide",1965,4.11,73,17.7613
"400","Vogels van open heide",1966,4.316,77,17.8413
"400","Vogels van open heide",1967,4.538,82,18.0713
"400","Vogels van open heide",1968,6.04,109,18.0463
"400","Vogels van open heide",1969,4.655,84,18.0463
"400","Vogels van open heide",1970,4.87,88,18.0713
"400","Vogels van open heide",1971,5.537,100,18.0613
"400","Vogels van open heide",1972,5.914,107,18.0913
"400","Vogels van open heide",1973,9.801,178,18.1613
"400","Vogels van open heide",1974,10.904,208,19.0763
"400","Vogels van open heide",1975,12.358,235,19.0163
"400","Vogels van open heide",1976,13.237,251,18.9613
"400","Vogels van open heide",1977,10.973,208,18.9563
"400","Vogels van open heide",1978,12.981,246,18.9513
"400","Vogels van open heide",1979,10.764,204,18.9513
"400","Vogels van open heide",1980,9.363,178,19.0113
"400","Vogels van open heide",1981,10.836,206,19.0113
"400","Vogels van open heide",1982,9.553,181,18.9463
"400","Vogels van open heide",1983,9.493,181,19.0673
"400","Vogels van open heide",1984,4.753,89,18.72608657
"400","Vogels van open heide",1985,4.753,89,18.72608657
"400","Vogels van open heide",1986,3.631,68,18.72608657
"400","Vogels van open heide",1987,4.539,85,18.72608657
"400","Vogels van open heide",1988,3.524,66,18.72608657
"400","Vogels van open heide",1989,3.418,64,18.72608657
"400","Vogels van open heide",1990,2.777,52,18.72608657
"400","Vogels van open heide",1991,2.67,50,18.72608657
"400","Vogels van open heide",1992,2.83,53,18.72608657
"400","Vogels van open heide",1993,2.617,49,18.72608657
"400","Vogels van open heide",1994,3.257,61,18.72608657
"400","Vogels van open heide",1995,2.296,43,18.72608657
"400","Vogels van open heide",1996,2.83,53,18.72608657
"400","Vogels van open heide",1997,2.83,53,18.72608657
"400","Vogels van open heide",1998,2.403,45,18.72608657
"400","Vogels van open heide",1999,2.777,52,18.72608657
"400","Vogels van open heide",2000,3.792,71,18.72608657
"400","Vogels van open heide",2001,2.99,56,18.72608657
"400","Vogels van open heide",2002,3.631,68,18.72608657
"400","Vogels van open heide",2003,4.539,85,18.72608657
"400","Vogels van open heide",2004,3.898,73,18.72608657
"400","Vogels van open heide",2005,4.165,78,18.72608657
"400","Vogels van open heide",2006,2.35,44,18.72608657
"400","Vogels van open heide",2007,3.311,62,18.72608657
"400","Vogels van open heide",2008,2.723,51,18.72608657
"400","Vogels van open heide",2009,2.563,48,18.72608657
"400","Vogels van open heide",2010,1.762,33,18.72608657
"400","Vogels van open heide",2011,2.083,39,18.72608657
"400","Vogels van open heide",2012,2.029,38,18.72608657
"400","Vogels van open heide",2013,1.816,34,18.72608657
"400","Vogels van open heide",2014,2.083,39,18.72608657
"400","Vogels van open heide",2015,2.563,48,18.72608657
"400","Vogels van open heide",2016,2.51,47,18.72608657
"400","Vogels van open heide",2017,2.937,55,18.72608657
"400","Vogels van open heide",2018,2.884,54,18.72608657
"400","Vogels van open heide",2019,2.99,56,18.72608657
"400","Vogels van open heide",2020,2.937,55,18.72608657
"400","Vogels van open heide",2021,2.51,47,18.72608657
"400","Vogels van open heide",2022,2.884,54,18.72608657
"400","Vogels van open heide",2023,3.524,66,18.72608657
"400","Vogels van open heide",2024,3.898,73,18.72608657
"400","Vogels van open heide",2025,4.005,75,18.72608657
"500","Weidevogels",1958,15.36,268,17.4483
"500","Weidevogels",1959,22.122,386,17.4483
"500","Weidevogels",1960,21.696,379,17.4683
"500","Weidevogels",1961,19.085,333,17.4483
"500","Weidevogels",1962,19.945,348,17.4483
"500","Weidevogels",1963,15.833,275,17.3683
"500","Weidevogels",1964,21.721,379,17.4483
"500","Weidevogels",1965,20.776,369,17.7613
"500","Weidevogels",1966,20.066,358,17.8413
"500","Weidevogels",1967,17.376,314,18.0713
"500","Weidevogels",1968,15.959,288,18.0463
"500","Weidevogels",1969,12.413,224,18.0463
"500","Weidevogels",1970,15.716,284,18.0713
"500","Weidevogels",1971,14.174,256,18.0613
"500","Weidevogels",1972,13.045,236,18.0913
"500","Weidevogels",1973,21.915,398,18.1613
"500","Weidevogels",1974,19.763,377,19.0763
"500","Weidevogels",1975,21.14,402,19.0163
"500","Weidevogels",1976,23.469,445,18.9613
"500","Weidevogels",1977,20.521,389,18.9563
"500","Weidevogels",1978,22.426,425,18.9513
"500","Weidevogels",1979,20.579,390,18.9513
"500","Weidevogels",1980,17.884,340,19.0113
"500","Weidevogels",1981,20.619,392,19.0113
"500","Weidevogels",1982,19.898,377,18.9463
"500","Weidevogels",1983,17.727,338,19.0673
"500","Weidevogels",1984,8.811,165,18.72608657
"500","Weidevogels",1985,10.36,194,18.72608657
"500","Weidevogels",1986,8.758,164,18.72608657
"500","Weidevogels",1987,11.054,207,18.72608657
"500","Weidevogels",1988,9.399,176,18.72608657
"500","Weidevogels",1989,8.598,161,18.72608657
"500","Weidevogels",1990,8.918,167,18.72608657
"500","Weidevogels",1991,7.797,146,18.72608657
"500","Weidevogels",1992,10.413,195,18.72608657
"500","Weidevogels",1993,10.734,201,18.72608657
"500","Weidevogels",1994,11.909,223,18.72608657
"500","Weidevogels",1995,10.894,204,18.72608657
"500","Weidevogels",1996,10.84,203,18.72608657
"500","Weidevogels",1997,10.2,191,18.72608657
"500","Weidevogels",1998,7.743,145,18.72608657
"500","Weidevogels",1999,10.093,189,18.72608657
"500","Weidevogels",2000,10.2,191,18.72608657
"500","Weidevogels",2001,10.36,194,18.72608657
"500","Weidevogels",2002,11.481,215,18.72608657
"500","Weidevogels",2003,11.161,209,18.72608657
"500","Weidevogels",2004,9.986,187,18.72608657
"500","Weidevogels",2005,9.078,170,18.72608657
"500","Weidevogels",2006,8.491,159,18.72608657
"500","Weidevogels",2007,9.505,178,18.72608657
"500","Weidevogels",2008,8.704,163,18.72608657
"500","Weidevogels",2009,11.428,214,18.72608657
"500","Weidevogels",2010,9.185,172,18.72608657
"500","Weidevogels",2011,8.01,150,18.72608657
"500","Weidevogels",2012,8.865,166,18.72608657
"500","Weidevogels",2013,8.437,158,18.72608657
"500","Weidevogels",2014,7.636,143,18.72608657
"500","Weidevogels",2015,9.505,178,18.72608657
"500","Weidevogels",2016,8.651,162,18.72608657
"500","Weidevogels",2017,8.704,163,18.72608657
"500","Weidevogels",2018,8.117,152,18.72608657
"500","Weidevogels",2019,7.69,144,18.72608657
"500","Weidevogels",2020,10.039,188,18.72608657
"500","Weidevogels",2021,9.399,176,18.72608657
"500","Weidevogels",2022,8.544,160,18.72608657
"500","Weidevogels",2023,10.146,190,18.72608657
"500","Weidevogels",2024,9.879,185,18.72608657
"500","Weidevogels",2025,9.399,176,18.72608657
"600","Struweelvogels",1958,17.022,297,17.4483
"600","Struweelvogels",1959,44.245,772,17.4483
"600","Struweelvogels",1960,47.457,829,17.4683
"600","Struweelvogels",1961,46.537,812,17.4483
"600","Struweelvogels",1962,43.099,752,17.4483
"600","Struweelvogels",1963,39.44,685,17.3683
"600","Struweelvogels",1964,45.678,797,17.4483
"600","Struweelvogels",1965,49.208,874,17.7613
"600","Struweelvogels",1966,53.247,950,17.8413
"600","Struweelvogels",1967,52.348,946,18.0713
"600","Struweelvogels",1968,52.698,951,18.0463
"600","Struweelvogels",1969,47.323,854,18.0463
"600","Struweelvogels",1970,50.577,914,18.0713
"600","Struweelvogels",1971,51.879,937,18.0613
"600","Struweelvogels",1972,60.029,1086,18.0913
"600","Struweelvogels",1973,149.549,2716,18.1613
"600","Struweelvogels",1974,170.473,3252,19.0763
"600","Struweelvogels",1975,168.277,3200,19.0163
"600","Struweelvogels",1976,172.562,3272,18.9613
"600","Struweelvogels",1977,148.341,2812,18.9563
"600","Struweelvogels",1978,166.374,3153,18.9513
"600","Struweelvogels",1979,152.76,2895,18.9513
"600","Struweelvogels",1980,179.314,3409,19.0113
"600","Struweelvogels",1981,200.986,3821,19.0113
"600","Struweelvogels",1982,226.324,4288,18.9463
"600","Struweelvogels",1983,248.541,4739,19.0673
"600","Struweelvogels",1984,109.74,2055,18.72608657
"600","Struweelvogels",1985,161.967,3033,18.72608657
"600","Struweelvogels",1986,184.449,3454,18.72608657
"600","Struweelvogels",1987,213.446,3997,18.72608657
"600","Struweelvogels",1988,196.09,3672,18.72608657
"600","Struweelvogels",1989,219.106,4103,18.72608657
"600","Struweelvogels",1990,238.224,4461,18.72608657
"600","Struweelvogels",1991,189.362,3546,18.72608657
"600","Struweelvogels",1992,215.582,4037,18.72608657
"600","Struweelvogels",1993,242.176,4535,18.72608657
"600","Struweelvogels",1994,237.797,4453,18.72608657
"600","Struweelvogels",1995,243.511,4560,18.72608657
"600","Struweelvogels",1996,205.969,3857,18.72608657
"600","Struweelvogels",1997,210.615,3944,18.72608657
"600","Struweelvogels",1998,213.125,3991,18.72608657
"600","Struweelvogels",1999,225.568,4224,18.72608657
"600","Struweelvogels",2000,227.33,4257,18.72608657
"600","Struweelvogels",2001,253.39,4745,18.72608657
"600","Struweelvogels",2002,227.277,4256,18.72608657
"600","Struweelvogels",2003,210.936,3950,18.72608657
"600","Struweelvogels",2004,230,4307,18.72608657
"600","Struweelvogels",2005,203.673,3814,18.72608657
"600","Struweelvogels",2006,183.274,3432,18.72608657
"600","Struweelvogels",2007,211.577,3962,18.72608657
"600","Struweelvogels",2008,168.962,3164,18.72608657
"600","Struweelvogels",2009,170.297,3189,18.72608657
"600","Struweelvogels",2010,192.886,3612,18.72608657
"600","Struweelvogels",2011,207.785,3891,18.72608657
"600","Struweelvogels",2012,191.498,3586,18.72608657
"600","Struweelvogels",2013,184.822,3461,18.72608657
"600","Struweelvogels",2014,212.111,3972,18.72608657
"600","Struweelvogels",2015,217.29,4069,18.72608657
"600","Struweelvogels",2016,235.073,4402,18.72608657
"600","Struweelvogels",2017,225.995,4232,18.72608657
"600","Struweelvogels",2018,194.969,3651,18.72608657
"600","Struweelvogels",2019,193.153,3617,18.72608657
"600","Struweelvogels",2020,199.828,3742,18.72608657
"600","Struweelvogels",2021,194.221,3637,18.72608657
"600","Struweelvogels",2022,186.264,3488,18.72608657
"600","Struweelvogels",2023,208.159,3898,18.72608657
"600","Struweelvogels",2024,201.751,3778,18.72608657
"600","Struweelvogels",2025,197.318,3695,18.72608657
"6430-ruigten-en-zomen","H6430 - Ruigten en zomen",1958,2.98,52,17.4483
"6430-ruigten-en-zomen","H6430 - Ruigten en zomen",1959,8.31,145,17.4483
"6430-ruigten-en-zomen","H6430 - Ruigten en zomen",1960,8.587,150,17.4683
"6430-ruigten-en-zomen","H6430 - Ruigten en zomen",1961,8.081,141,17.4483
"6430-ruigten-en-zomen","H6430 - Ruigten en zomen",1962,7.336,128,17.4483
"6430-ruigten-en-zomen","H6430 - Ruigten en zomen",1963,8.233,143,17.3683
"6430-ruigten-en-zomen","H6430 - Ruigten en zomen",1964,7.336,128,17.4483
"6430-ruigten-en-zomen","H6430 - Ruigten en zomen",1965,8.389,149,17.7613
"6430-ruigten-en-zomen","H6430 - Ruigten en zomen",1966,9.809,175,17.8413
"6430-ruigten-en-zomen","H6430 - Ruigten en zomen",1967,8.632,156,18.0713
"6430-ruigten-en-zomen","H6430 - Ruigten en zomen",1968,8.146,147,18.0463
"6430-ruigten-en-zomen","H6430 - Ruigten en zomen",1969,7.702,139,18.0463
"6430-ruigten-en-zomen","H6430 - Ruigten en zomen",1970,10.182,184,18.0713
"6430-ruigten-en-zomen","H6430 - Ruigten en zomen",1971,10.132,183,18.0613
"6430-ruigten-en-zomen","H6430 - Ruigten en zomen",1972,11.331,205,18.0913
"6430-ruigten-en-zomen","H6430 - Ruigten en zomen",1973,26.595,483,18.1613
"6430-ruigten-en-zomen","H6430 - Ruigten en zomen",1974,30.404,580,19.0763
"6430-ruigten-en-zomen","H6430 - Ruigten en zomen",1975,28.397,540,19.0163
"6430-ruigten-en-zomen","H6430 - Ruigten en zomen",1976,27.213,516,18.9613
"6430-ruigten-en-zomen","H6430 - Ruigten en zomen",1977,24.161,458,18.9563
"6430-ruigten-en-zomen","H6430 - Ruigten en zomen",1978,29.76,564,18.9513
"6430-ruigten-en-zomen","H6430 - Ruigten en zomen",1979,29.708,563,18.9513
"6430-ruigten-en-zomen","H6430 - Ruigten en zomen",1980,27.405,521,19.0113
"6430-ruigten-en-zomen","H6430 - Ruigten en zomen",1981,30.193,574,19.0113
"6430-ruigten-en-zomen","H6430 - Ruigten en zomen",1982,31.616,599,18.9463
"6430-ruigten-en-zomen","H6430 - Ruigten en zomen",1983,33.356,636,19.0673
"6430-ruigten-en-zomen","H6430 - Ruigten en zomen",1984,13.671,256,18.72608657
"6430-ruigten-en-zomen","H6430 - Ruigten en zomen",1985,25.099,470,18.72608657
"6430-ruigten-en-zomen","H6430 - Ruigten en zomen",1986,27.021,506,18.72608657
"6430-ruigten-en-zomen","H6430 - Ruigten en zomen",1987,31.56,591,18.72608657
"6430-ruigten-en-zomen","H6430 - Ruigten en zomen",1988,29.211,547,18.72608657
"6430-ruigten-en-zomen","H6430 - Ruigten en zomen",1989,32.254,604,18.72608657
"6430-ruigten-en-zomen","H6430 - Ruigten en zomen",1990,31.614,592,18.72608657
"6430-ruigten-en-zomen","H6430 - Ruigten en zomen",1991,27.235,510,18.72608657
"6430-ruigten-en-zomen","H6430 - Ruigten en zomen",1992,30.172,565,18.72608657
"6430-ruigten-en-zomen","H6430 - Ruigten en zomen",1993,34.337,643,18.72608657
"6430-ruigten-en-zomen","H6430 - Ruigten en zomen",1994,32.575,610,18.72608657
"6430-ruigten-en-zomen","H6430 - Ruigten en zomen",1995,31.507,590,18.72608657
"6430-ruigten-en-zomen","H6430 - Ruigten en zomen",1996,31.56,591,18.72608657
"6430-ruigten-en-zomen","H6430 - Ruigten en zomen",1997,29.317,549,18.72608657
"6430-ruigten-en-zomen","H6430 - Ruigten en zomen",1998,32.575,610,18.72608657
"6430-ruigten-en-zomen","H6430 - Ruigten en zomen",1999,33.643,630,18.72608657
"6430-ruigten-en-zomen","H6430 - Ruigten en zomen",2000,33.376,625,18.72608657
"6430-ruigten-en-zomen","H6430 - Ruigten en zomen",2001,36.099,676,18.72608657
"6430-ruigten-en-zomen","H6430 - Ruigten en zomen",2002,32.308,605,18.72608657
"6430-ruigten-en-zomen","H6430 - Ruigten en zomen",2003,31.56,591,18.72608657
"6430-ruigten-en-zomen","H6430 - Ruigten en zomen",2004,34.391,644,18.72608657
"6430-ruigten-en-zomen","H6430 - Ruigten en zomen",2005,31.614,592,18.72608657
"6430-ruigten-en-zomen","H6430 - Ruigten en zomen",2006,27.715,519,18.72608657
"6430-ruigten-en-zomen","H6430 - Ruigten en zomen",2007,29.745,557,18.72608657
"6430-ruigten-en-zomen","H6430 - Ruigten en zomen",2008,22.108,414,18.72608657
"6430-ruigten-en-zomen","H6430 - Ruigten en zomen",2009,25.205,472,18.72608657
"6430-ruigten-en-zomen","H6430 - Ruigten en zomen",2010,26.808,502,18.72608657
"6430-ruigten-en-zomen","H6430 - Ruigten en zomen",2011,30.546,572,18.72608657
"6430-ruigten-en-zomen","H6430 - Ruigten en zomen",2012,29.157,546,18.72608657
"6430-ruigten-en-zomen","H6430 - Ruigten en zomen",2013,28.677,537,18.72608657
"6430-ruigten-en-zomen","H6430 - Ruigten en zomen",2014,31.507,590,18.72608657
"6430-ruigten-en-zomen","H6430 - Ruigten en zomen",2015,32.735,613,18.72608657
"6430-ruigten-en-zomen","H6430 - Ruigten en zomen",2016,32.628,611,18.72608657
"6430-ruigten-en-zomen","H6430 - Ruigten en zomen",2017,29.905,560,18.72608657
"6430-ruigten-en-zomen","H6430 - Ruigten en zomen",2018,27.448,514,18.72608657
"6430-ruigten-en-zomen","H6430 - Ruigten en zomen",2019,32.628,611,18.72608657
"6430-ruigten-en-zomen","H6430 - Ruigten en zomen",2020,34.658,649,18.72608657
"6430-ruigten-en-zomen","H6430 - Ruigten en zomen",2021,32.575,610,18.72608657
"6430-ruigten-en-zomen","H6430 - Ruigten en zomen",2022,34.337,643,18.72608657
"6430-ruigten-en-zomen","H6430 - Ruigten en zomen",2023,38.235,716,18.72608657
"6430-ruigten-en-zomen","H6430 - Ruigten en zomen",2024,38.396,719,18.72608657
"6430-ruigten-en-zomen","H6430 - Ruigten en zomen",2025,38.235,716,18.72608657
"700","Bosrandvogels",1958,17.022,297,17.4483
"700","Bosrandvogels",1959,41.265,720,17.4483
"700","Bosrandvogels",1960,43.679,763,17.4683
"700","Bosrandvogels",1961,42.87,748,17.4483
"700","Bosrandvogels",1962,38.17,666,17.4483
"700","Bosrandvogels",1963,37.309,648,17.3683
"700","Bosrandvogels",1964,41.322,721,17.4483
"700","Bosrandvogels",1965,42.677,758,17.7613
"700","Bosrandvogels",1966,46.241,825,17.8413
"700","Bosrandvogels",1967,45.874,829,18.0713
"700","Bosrandvogels",1968,44.829,809,18.0463
"700","Bosrandvogels",1969,39.565,714,18.0463
"700","Bosrandvogels",1970,42.664,771,18.0713
"700","Bosrandvogels",1971,43.352,783,18.0613
"700","Bosrandvogels",1972,49.692,899,18.0913
"700","Bosrandvogels",1973,113.703,2065,18.1613
"700","Bosrandvogels",1974,129.847,2477,19.0763
"700","Bosrandvogels",1975,123.999,2358,19.0163
"700","Bosrandvogels",1976,137.543,2608,18.9613
"700","Bosrandvogels",1977,119.538,2266,18.9563
"700","Bosrandvogels",1978,128.751,2440,18.9513
"700","Bosrandvogels",1979,130.703,2477,18.9513
"700","Bosrandvogels",1980,148.754,2828,19.0113
"700","Bosrandvogels",1981,164.692,3131,19.0113
"700","Bosrandvogels",1982,184.733,3500,18.9463
"700","Bosrandvogels",1983,197.721,3770,19.0673
"700","Bosrandvogels",1984,85.496,1601,18.72608657
"700","Bosrandvogels",1985,135.266,2533,18.72608657
"700","Bosrandvogels",1986,146.587,2745,18.72608657
"700","Bosrandvogels",1987,173.555,3250,18.72608657
"700","Bosrandvogels",1988,149.204,2794,18.72608657
"700","Bosrandvogels",1989,165.758,3104,18.72608657
"700","Bosrandvogels",1990,176.652,3308,18.72608657
"700","Bosrandvogels",1991,155.238,2907,18.72608657
"700","Bosrandvogels",1992,165.972,3108,18.72608657
"700","Bosrandvogels",1993,182.793,3423,18.72608657
"700","Bosrandvogels",1994,169.336,3171,18.72608657
"700","Bosrandvogels",1995,177.293,3320,18.72608657
"700","Bosrandvogels",1996,170.03,3184,18.72608657
"700","Bosrandvogels",1997,179.856,3368,18.72608657
"700","Bosrandvogels",1998,173.928,3257,18.72608657
"700","Bosrandvogels",1999,179.536,3362,18.72608657
"700","Bosrandvogels",2000,160.418,3004,18.72608657
"700","Bosrandvogels",2001,176.438,3304,18.72608657
"700","Bosrandvogels",2002,156.52,2931,18.72608657
"700","Bosrandvogels",2003,163.889,3069,18.72608657
"700","Bosrandvogels",2004,180.443,3379,18.72608657
"700","Bosrandvogels",2005,172.059,3222,18.72608657
"700","Bosrandvogels",2006,149.791,2805,18.72608657
"700","Bosrandvogels",2007,168.108,3148,18.72608657
"700","Bosrandvogels",2008,134.572,2520,18.72608657
"700","Bosrandvogels",2009,156.733,2935,18.72608657
"700","Bosrandvogels",2010,166.239,3113,18.72608657
"700","Bosrandvogels",2011,181.031,3390,18.72608657
"700","Bosrandvogels",2012,168.909,3163,18.72608657
"700","Bosrandvogels",2013,179.536,3362,18.72608657
"700","Bosrandvogels",2014,199.027,3727,18.72608657
"700","Bosrandvogels",2015,199.241,3731,18.72608657
"700","Bosrandvogels",2016,211.256,3956,18.72608657
"700","Bosrandvogels",2017,198.814,3723,18.72608657
"700","Bosrandvogels",2018,181.191,3393,18.72608657
"700","Bosrandvogels",2019,188.347,3527,18.72608657
"700","Bosrandvogels",2020,196.197,3674,18.72608657
"700","Bosrandvogels",2021,187.279,3507,18.72608657
"700","Bosrandvogels",2022,152.835,2862,18.72608657
"700","Bosrandvogels",2023,184.449,3454,18.72608657
"700","Bosrandvogels",2024,178.574,3344,18.72608657
"700","Bosrandvogels",2025,183.594,3438,18.72608657
"800","Bosvogels",1958,1.834,32,17.4483
"800","Bosvogels",1959,3.897,68,17.4483
"800","Bosvogels",1960,4.408,77,17.4683
"800","Bosvogels",1961,5.158,90,17.4483
"800","Bosvogels",1962,4.126,72,17.4483
"800","Bosvogels",1963,3.339,58,17.3683
"800","Bosvogels",1964,4.642,81,17.4483
"800","Bosvogels",1965,4.842,86,17.7613
"800","Bosvogels",1966,5.325,95,17.8413
"800","Bosvogels",1967,5.755,104,18.0713
"800","Bosvogels",1968,5.43,98,18.0463
"800","Bosvogels",1969,5.098,92,18.0463
"800","Bosvogels",1970,5.257,95,18.0713
"800","Bosvogels",1971,6.533,118,18.0613
"800","Bosvogels",1972,7.407,134,18.0913
"800","Bosvogels",1973,31.881,579,18.1613
"800","Bosvogels",1974,35.541,678,19.0763
"800","Bosvogels",1975,38.02,723,19.0163
"800","Bosvogels",1976,35.863,680,18.9613
"800","Bosvogels",1977,43.627,827,18.9563
"800","Bosvogels",1978,49.284,934,18.9513
"800","Bosvogels",1979,50.92,965,18.9513
"800","Bosvogels",1980,55.493,1055,19.0113
"800","Bosvogels",1981,58.176,1106,19.0113
"800","Bosvogels",1982,61.067,1157,18.9463
"800","Bosvogels",1983,74.106,1413,19.0673
"800","Bosvogels",1984,42.721,800,18.72608657
"800","Bosvogels",1985,57.674,1080,18.72608657
"800","Bosvogels",1986,65.844,1233,18.72608657
"800","Bosvogels",1987,74.709,1399,18.72608657
"800","Bosvogels",1988,63.868,1196,18.72608657
"800","Bosvogels",1989,64.883,1215,18.72608657
"800","Bosvogels",1990,93.826,1757,18.72608657
"800","Bosvogels",1991,97.511,1826,18.72608657
"800","Bosvogels",1992,106.856,2001,18.72608657
"800","Bosvogels",1993,116.415,2180,18.72608657
"800","Bosvogels",1994,110.861,2076,18.72608657
"800","Bosvogels",1995,102.798,1925,18.72608657
"800","Bosvogels",1996,101.943,1909,18.72608657
"800","Bosvogels",1997,106.749,1999,18.72608657
"800","Bosvogels",1998,108.939,2040,18.72608657
"800","Bosvogels",1999,107.337,2010,18.72608657
"800","Bosvogels",2000,94.894,1777,18.72608657
"800","Bosvogels",2001,102.691,1923,18.72608657
"800","Bosvogels",2002,100.395,1880,18.72608657
"800","Bosvogels",2003,101.249,1896,18.72608657
"800","Bosvogels",2004,104.24,1952,18.72608657
