"plot_id","jaar","oppervlakte_km2","plot_naam","kavel_nummer","in_hist_kern","in_analyse","geteld","referentie_oppervlakte_km2","oppervlakte_factor","analyse_reeks"
3516,1982,0.315,"Meijendel k 64","64",FALSE,TRUE,TRUE,0.30833684,0.978847111111111,"volledig_netwerk_1973_2025"
3518,1982,0.325,"Meijendel k 65","65",FALSE,TRUE,TRUE,0.30803665,0.947805076923077,"volledig_netwerk_1973_2025"
3503,1982,0.5769,"Meijendel k 66 HGC","66",FALSE,TRUE,FALSE,0.57690923,1.00001599930664,"volledig_netwerk_1973_2025"
3498,1982,0.325,"Meijendel k 7","7",TRUE,TRUE,TRUE,0.31891561,0.9812788,"volledig_netwerk_1973_2025"
3501,1982,0.495,"Meijendel k 71","71",FALSE,TRUE,TRUE,0.48463054,0.979051595959596,"volledig_netwerk_1973_2025"
3526,1982,0.75,"Meijendel k 72","72",FALSE,TRUE,TRUE,0.08998431,0.11997908,"volledig_netwerk_1973_2025"
3527,1982,0.505,"Meijendel k 73","73",FALSE,TRUE,TRUE,0.47182172,0.934300435643564,"volledig_netwerk_1973_2025"
3528,1982,0.105,"Meijendel k 74","74",FALSE,TRUE,TRUE,0.12519234,1.192308,"volledig_netwerk_1973_2025"
3531,1982,0.47,"Meijendel k 75","75",FALSE,TRUE,TRUE,0.48348721,1.02869619148936,"volledig_netwerk_1973_2025"
3583,1982,0.0638,"Meijendel k 75a","75a",FALSE,TRUE,FALSE,0.06448681,1.01076504702194,"volledig_netwerk_1973_2025"
3532,1982,0.32,"Meijendel k 77","77",FALSE,TRUE,TRUE,0.33433729,1.04480403125,"volledig_netwerk_1973_2025"
20758,1982,0.255,"Meijendel k 78/79","78/79",FALSE,TRUE,FALSE,0.50079216,1.96389082352941,"volledig_netwerk_1973_2025"
3530,1982,0.46,"Meijendel k 8","8",TRUE,TRUE,TRUE,0.46368324,1.00800704347826,"volledig_netwerk_1973_2025"
3497,1982,0.49,"Meijendel k 83","83",FALSE,TRUE,TRUE,0.46461197,0.948187693877551,"volledig_netwerk_1973_2025"
3517,1982,0.2192,"Meijendel k 84","84",FALSE,TRUE,FALSE,0.21915317,0.999786359489051,"volledig_netwerk_1973_2025"
3510,1982,0.3732,"Meijendel k 85","85",FALSE,TRUE,FALSE,0.37324048,1.00010846730975,"volledig_netwerk_1973_2025"
3514,1982,0.4007,"Meijendel k 91 Voorlinden","91",FALSE,TRUE,FALSE,0.40069449,0.999986249064138,"volledig_netwerk_1973_2025"
3502,1983,0.43,"Meijendel k 10-12-76","10-12-76",TRUE,TRUE,TRUE,0.62196178,1.44642274418605,"volledig_netwerk_1973_2025"
3499,1983,0.1558,"Meijendel k 105 Hertenkamp","105",FALSE,TRUE,FALSE,0.15579624,0.999975866495507,"volledig_netwerk_1973_2025"
3519,1983,0.73,"Meijendel k 12a","12a",TRUE,TRUE,TRUE,0.70955652,0.971995232876712,"volledig_netwerk_1973_2025"
3511,1983,0.17,"Meijendel k 13","13",TRUE,TRUE,TRUE,0.14552799,0.856047,"volledig_netwerk_1973_2025"
3506,1983,0.535,"Meijendel k 13s","13s",TRUE,TRUE,TRUE,0.55621728,1.03965846728972,"volledig_netwerk_1973_2025"
3512,1983,0.38,"Meijendel k 14","14",TRUE,TRUE,TRUE,0.40580915,1.06791881578947,"volledig_netwerk_1973_2025"
3524,1983,0.3252,"Meijendel k 15","15",TRUE,TRUE,FALSE,0.31589047,0.97137290897909,"volledig_netwerk_1973_2025"
3525,1983,0.795,"Meijendel k 16","16",TRUE,TRUE,TRUE,0.38696592,0.48674958490566,"volledig_netwerk_1973_2025"
29456,1983,0.1209,"Meijendel k 16s","16s",TRUE,TRUE,FALSE,0.12250244,1.01325425971878,"volledig_netwerk_1973_2025"
3513,1983,0.605,"Meijendel k 17a","17a",TRUE,TRUE,TRUE,0.57219326,0.945773983471074,"volledig_netwerk_1973_2025"
3529,1983,0.2201,"Meijendel k 17b","17b",FALSE,TRUE,TRUE,0.22014556,1.00020699681963,"volledig_netwerk_1973_2025"
3534,1983,0.44,"Meijendel k 1a","1a",TRUE,TRUE,TRUE,0.42910686,0.975242863636364,"volledig_netwerk_1973_2025"
3505,1983,0.29,"Meijendel k 1b","1b",TRUE,TRUE,TRUE,0.29445564,1.01536427586207,"volledig_netwerk_1973_2025"
3523,1983,0.35,"Meijendel k 2","2",TRUE,TRUE,TRUE,0.35810495,1.023157,"volledig_netwerk_1973_2025"
3504,1983,0.315,"Meijendel k 3","3",TRUE,TRUE,TRUE,0.31860243,1.01143628571429,"volledig_netwerk_1973_2025"
29459,1983,0.3837,"Meijendel k 31","31",FALSE,TRUE,FALSE,0.39178849,1.02108024498306,"volledig_netwerk_1973_2025"
3508,1983,0.34,"Meijendel k 32","32",FALSE,TRUE,TRUE,0.37302188,1.09712317647059,"volledig_netwerk_1973_2025"
3490,1983,0.345,"Meijendel k 33","33",FALSE,TRUE,TRUE,0.33959448,0.984331826086957,"volledig_netwerk_1973_2025"
3496,1983,0.175,"Meijendel k 34","34",FALSE,TRUE,TRUE,0.21211802,1.21210297142857,"volledig_netwerk_1973_2025"
3515,1983,0.215,"Meijendel k 35","35",FALSE,TRUE,TRUE,0.19137915,0.890135581395349,"volledig_netwerk_1973_2025"
3533,1983,0.505,"Meijendel k 36","36",FALSE,TRUE,TRUE,0.40029839,0.792670079207921,"volledig_netwerk_1973_2025"
3581,1983,0.28,"Meijendel k 4-5","4-5",TRUE,TRUE,TRUE,0.2709021,0.9675075,"volledig_netwerk_1973_2025"
100425,1983,0.13,"Meijendel k 41","41",FALSE,TRUE,FALSE,0.18061456,1.38934276923077,"volledig_netwerk_1973_2025"
29457,1983,0.45,"Meijendel k 42","42",FALSE,TRUE,TRUE,0.39934582,0.887435155555556,"volledig_netwerk_1973_2025"
10626,1983,0.37,"Meijendel k 43","43",FALSE,TRUE,TRUE,0.3232999,0.873783513513513,"volledig_netwerk_1973_2025"
3507,1983,0.395,"Meijendel k 45","45",FALSE,TRUE,TRUE,0.39893068,1.00995108860759,"volledig_netwerk_1973_2025"
3500,1983,0.29,"Meijendel k 46","46",FALSE,TRUE,TRUE,0.29083889,1.00289272413793,"volledig_netwerk_1973_2025"
9917,1983,0.395,"Meijendel k 51","51",FALSE,TRUE,TRUE,0.40503516,1.02540546835443,"volledig_netwerk_1973_2025"
20247,1983,0.305,"Meijendel k 52","52",FALSE,TRUE,TRUE,0.28390529,0.930837016393443,"volledig_netwerk_1973_2025"
27371,1983,0.35,"Meijendel k 53","53",FALSE,TRUE,FALSE,0.44751061,1.27860174285714,"volledig_netwerk_1973_2025"
12381,1983,0.2365,"Meijendel k 54a","54a",FALSE,TRUE,FALSE,0.23652066,1.00008735729387,"volledig_netwerk_1973_2025"
12382,1983,0.0663,"Meijendel k 54b","54b",FALSE,TRUE,FALSE,0.06658184,1.00425098039216,"volledig_netwerk_1973_2025"
29455,1983,0.49,"Meijendel k 55","55",FALSE,TRUE,FALSE,0.46230733,0.943484346938776,"volledig_netwerk_1973_2025"
3521,1983,0.275,"Meijendel k 6","6",TRUE,TRUE,TRUE,0.28185771,1.02493712727273,"volledig_netwerk_1973_2025"
3522,1983,0.23,"Meijendel k 61","61",FALSE,TRUE,TRUE,0.19528551,0.849067434782609,"volledig_netwerk_1973_2025"
3520,1983,0.195,"Meijendel k 62","62",FALSE,TRUE,TRUE,0.2051323,1.05196051282051,"volledig_netwerk_1973_2025"
3509,1983,0.345,"Meijendel k 63","63",FALSE,TRUE,TRUE,0.33888858,0.982285739130435,"volledig_netwerk_1973_2025"
3516,1983,0.305,"Meijendel k 64","64",FALSE,TRUE,TRUE,0.30833684,1.01094045901639,"volledig_netwerk_1973_2025"
3518,1983,0.325,"Meijendel k 65","65",FALSE,TRUE,TRUE,0.30803665,0.947805076923077,"volledig_netwerk_1973_2025"
3503,1983,0.5769,"Meijendel k 66 HGC","66",FALSE,TRUE,FALSE,0.57690923,1.00001599930664,"volledig_netwerk_1973_2025"
3498,1983,0.325,"Meijendel k 7","7",TRUE,TRUE,TRUE,0.31891561,0.9812788,"volledig_netwerk_1973_2025"
3501,1983,0.495,"Meijendel k 71","71",FALSE,TRUE,TRUE,0.48463054,0.979051595959596,"volledig_netwerk_1973_2025"
3526,1983,0.75,"Meijendel k 72","72",FALSE,TRUE,TRUE,0.08998431,0.11997908,"volledig_netwerk_1973_2025"
3527,1983,0.505,"Meijendel k 73","73",FALSE,TRUE,TRUE,0.47182172,0.934300435643564,"volledig_netwerk_1973_2025"
3528,1983,0.105,"Meijendel k 74","74",FALSE,TRUE,TRUE,0.12519234,1.192308,"volledig_netwerk_1973_2025"
3531,1983,0.47,"Meijendel k 75","75",FALSE,TRUE,TRUE,0.48348721,1.02869619148936,"volledig_netwerk_1973_2025"
3583,1983,0.0638,"Meijendel k 75a","75a",FALSE,TRUE,FALSE,0.06448681,1.01076504702194,"volledig_netwerk_1973_2025"
3532,1983,0.32,"Meijendel k 77","77",FALSE,TRUE,TRUE,0.33433729,1.04480403125,"volledig_netwerk_1973_2025"
20758,1983,0.255,"Meijendel k 78/79","78/79",FALSE,TRUE,FALSE,0.50079216,1.96389082352941,"volledig_netwerk_1973_2025"
3530,1983,0.46,"Meijendel k 8","8",TRUE,TRUE,TRUE,0.46368324,1.00800704347826,"volledig_netwerk_1973_2025"
3497,1983,0.49,"Meijendel k 83","83",FALSE,TRUE,TRUE,0.46461197,0.948187693877551,"volledig_netwerk_1973_2025"
3517,1983,0.2192,"Meijendel k 84","84",FALSE,TRUE,FALSE,0.21915317,0.999786359489051,"volledig_netwerk_1973_2025"
3510,1983,0.3732,"Meijendel k 85","85",FALSE,TRUE,FALSE,0.37324048,1.00010846730975,"volledig_netwerk_1973_2025"
3514,1983,0.4007,"Meijendel k 91 Voorlinden","91",FALSE,TRUE,FALSE,0.40069449,0.999986249064138,"volledig_netwerk_1973_2025"
3502,1984,0.62196178,"Meijendel k 10-12-76","10-12-76",TRUE,TRUE,TRUE,0.62196178,1,"volledig_netwerk_1973_2025"
3499,1984,0.15579624,"Meijendel k 105 Hertenkamp","105",FALSE,TRUE,FALSE,0.15579624,1,"volledig_netwerk_1973_2025"
3519,1984,0.70955652,"Meijendel k 12a","12a",TRUE,TRUE,FALSE,0.70955652,1,"volledig_netwerk_1973_2025"
3511,1984,0.14552799,"Meijendel k 13","13",TRUE,TRUE,FALSE,0.14552799,1,"volledig_netwerk_1973_2025"
3506,1984,0.55621728,"Meijendel k 13s","13s",TRUE,TRUE,TRUE,0.55621728,1,"volledig_netwerk_1973_2025"
3512,1984,0.40580915,"Meijendel k 14","14",TRUE,TRUE,FALSE,0.40580915,1,"volledig_netwerk_1973_2025"
3524,1984,0.31589047,"Meijendel k 15","15",TRUE,TRUE,FALSE,0.31589047,1,"volledig_netwerk_1973_2025"
3525,1984,0.38696592,"Meijendel k 16","16",TRUE,TRUE,TRUE,0.38696592,1,"volledig_netwerk_1973_2025"
29456,1984,0.12250244,"Meijendel k 16s","16s",TRUE,TRUE,TRUE,0.12250244,1,"volledig_netwerk_1973_2025"
3513,1984,0.57219326,"Meijendel k 17a","17a",TRUE,TRUE,FALSE,0.57219326,1,"volledig_netwerk_1973_2025"
3529,1984,0.22014556,"Meijendel k 17b","17b",FALSE,TRUE,FALSE,0.22014556,1,"volledig_netwerk_1973_2025"
3534,1984,0.42910686,"Meijendel k 1a","1a",TRUE,TRUE,FALSE,0.42910686,1,"volledig_netwerk_1973_2025"
3505,1984,0.29445564,"Meijendel k 1b","1b",TRUE,TRUE,FALSE,0.29445564,1,"volledig_netwerk_1973_2025"
3523,1984,0.35810495,"Meijendel k 2","2",TRUE,TRUE,FALSE,0.35810495,1,"volledig_netwerk_1973_2025"
3504,1984,0.31860243,"Meijendel k 3","3",TRUE,TRUE,FALSE,0.31860243,1,"volledig_netwerk_1973_2025"
29459,1984,0.39178849,"Meijendel k 31","31",FALSE,TRUE,FALSE,0.39178849,1,"volledig_netwerk_1973_2025"
3508,1984,0.37302188,"Meijendel k 32","32",FALSE,TRUE,FALSE,0.37302188,1,"volledig_netwerk_1973_2025"
3490,1984,0.33959448,"Meijendel k 33","33",FALSE,TRUE,FALSE,0.33959448,1,"volledig_netwerk_1973_2025"
3496,1984,0.21211802,"Meijendel k 34","34",FALSE,TRUE,FALSE,0.21211802,1,"volledig_netwerk_1973_2025"
3515,1984,0.19137915,"Meijendel k 35","35",FALSE,TRUE,TRUE,0.19137915,1,"volledig_netwerk_1973_2025"
3533,1984,0.40029839,"Meijendel k 36","36",FALSE,TRUE,FALSE,0.40029839,1,"volledig_netwerk_1973_2025"
3581,1984,0.2709021,"Meijendel k 4-5","4-5",TRUE,TRUE,TRUE,0.2709021,1,"volledig_netwerk_1973_2025"
100425,1984,0.18061456,"Meijendel k 41","41",FALSE,TRUE,FALSE,0.18061456,1,"volledig_netwerk_1973_2025"
29457,1984,0.39934582,"Meijendel k 42","42",FALSE,TRUE,TRUE,0.39934582,1,"volledig_netwerk_1973_2025"
10626,1984,0.3232999,"Meijendel k 43","43",FALSE,TRUE,FALSE,0.3232999,1,"volledig_netwerk_1973_2025"
3507,1984,0.39893068,"Meijendel k 45","45",FALSE,TRUE,FALSE,0.39893068,1,"volledig_netwerk_1973_2025"
3500,1984,0.29083889,"Meijendel k 46","46",FALSE,TRUE,FALSE,0.29083889,1,"volledig_netwerk_1973_2025"
9917,1984,0.40503516,"Meijendel k 51","51",FALSE,TRUE,FALSE,0.40503516,1,"volledig_netwerk_1973_2025"
20247,1984,0.28390529,"Meijendel k 52","52",FALSE,TRUE,TRUE,0.28390529,1,"volledig_netwerk_1973_2025"
27371,1984,0.44751061,"Meijendel k 53","53",FALSE,TRUE,FALSE,0.44751061,1,"volledig_netwerk_1973_2025"
12381,1984,0.23652066,"Meijendel k 54a","54a",FALSE,TRUE,FALSE,0.23652066,1,"volledig_netwerk_1973_2025"
12382,1984,0.06658184,"Meijendel k 54b","54b",FALSE,TRUE,FALSE,0.06658184,1,"volledig_netwerk_1973_2025"
29455,1984,0.46230733,"Meijendel k 55","55",FALSE,TRUE,FALSE,0.46230733,1,"volledig_netwerk_1973_2025"
3521,1984,0.28185771,"Meijendel k 6","6",TRUE,TRUE,TRUE,0.28185771,1,"volledig_netwerk_1973_2025"
3522,1984,0.19528551,"Meijendel k 61","61",FALSE,TRUE,FALSE,0.19528551,1,"volledig_netwerk_1973_2025"
3520,1984,0.2051323,"Meijendel k 62","62",FALSE,TRUE,FALSE,0.2051323,1,"volledig_netwerk_1973_2025"
3509,1984,0.33888858,"Meijendel k 63","63",FALSE,TRUE,FALSE,0.33888858,1,"volledig_netwerk_1973_2025"
3516,1984,0.30833684,"Meijendel k 64","64",FALSE,TRUE,TRUE,0.30833684,1,"volledig_netwerk_1973_2025"
3518,1984,0.30803665,"Meijendel k 65","65",FALSE,TRUE,TRUE,0.30803665,1,"volledig_netwerk_1973_2025"
3503,1984,0.57690923,"Meijendel k 66 HGC","66",FALSE,TRUE,FALSE,0.57690923,1,"volledig_netwerk_1973_2025"
3498,1984,0.31891561,"Meijendel k 7","7",TRUE,TRUE,TRUE,0.31891561,1,"volledig_netwerk_1973_2025"
3501,1984,0.48463054,"Meijendel k 71","71",FALSE,TRUE,TRUE,0.48463054,1,"volledig_netwerk_1973_2025"
3526,1984,0.08998431,"Meijendel k 72","72",FALSE,TRUE,TRUE,0.08998431,1,"volledig_netwerk_1973_2025"
3527,1984,0.47182172,"Meijendel k 73","73",FALSE,TRUE,TRUE,0.47182172,1,"volledig_netwerk_1973_2025"
3528,1984,0.12519234,"Meijendel k 74","74",FALSE,TRUE,TRUE,0.12519234,1,"volledig_netwerk_1973_2025"
3531,1984,0.48348721,"Meijendel k 75","75",FALSE,TRUE,FALSE,0.48348721,1,"volledig_netwerk_1973_2025"
3583,1984,0.06448681,"Meijendel k 75a","75a",FALSE,TRUE,FALSE,0.06448681,1,"volledig_netwerk_1973_2025"
3532,1984,0.33433729,"Meijendel k 77","77",FALSE,TRUE,FALSE,0.33433729,1,"volledig_netwerk_1973_2025"
20758,1984,0.50079216,"Meijendel k 78/79","78/79",FALSE,TRUE,FALSE,0.50079216,1,"volledig_netwerk_1973_2025"
3530,1984,0.46368324,"Meijendel k 8","8",TRUE,TRUE,TRUE,0.46368324,1,"volledig_netwerk_1973_2025"
3497,1984,0.46461197,"Meijendel k 83","83",FALSE,TRUE,FALSE,0.46461197,1,"volledig_netwerk_1973_2025"
3517,1984,0.21915317,"Meijendel k 84","84",FALSE,TRUE,FALSE,0.21915317,1,"volledig_netwerk_1973_2025"
3510,1984,0.37324048,"Meijendel k 85","85",FALSE,TRUE,FALSE,0.37324048,1,"volledig_netwerk_1973_2025"
3514,1984,0.40069449,"Meijendel k 91 Voorlinden","91",FALSE,TRUE,FALSE,0.40069449,1,"volledig_netwerk_1973_2025"
3502,1985,0.62196178,"Meijendel k 10-12-76","10-12-76",TRUE,TRUE,TRUE,0.62196178,1,"volledig_netwerk_1973_2025"
3499,1985,0.15579624,"Meijendel k 105 Hertenkamp","105",FALSE,TRUE,FALSE,0.15579624,1,"volledig_netwerk_1973_2025"
3519,1985,0.70955652,"Meijendel k 12a","12a",TRUE,TRUE,TRUE,0.70955652,1,"volledig_netwerk_1973_2025"
3511,1985,0.14552799,"Meijendel k 13","13",TRUE,TRUE,FALSE,0.14552799,1,"volledig_netwerk_1973_2025"
3506,1985,0.55621728,"Meijendel k 13s","13s",TRUE,TRUE,TRUE,0.55621728,1,"volledig_netwerk_1973_2025"
3512,1985,0.40580915,"Meijendel k 14","14",TRUE,TRUE,FALSE,0.40580915,1,"volledig_netwerk_1973_2025"
3524,1985,0.31589047,"Meijendel k 15","15",TRUE,TRUE,TRUE,0.31589047,1,"volledig_netwerk_1973_2025"
3525,1985,0.38696592,"Meijendel k 16","16",TRUE,TRUE,TRUE,0.38696592,1,"volledig_netwerk_1973_2025"
29456,1985,0.12250244,"Meijendel k 16s","16s",TRUE,TRUE,TRUE,0.12250244,1,"volledig_netwerk_1973_2025"
3513,1985,0.57219326,"Meijendel k 17a","17a",TRUE,TRUE,FALSE,0.57219326,1,"volledig_netwerk_1973_2025"
3529,1985,0.22014556,"Meijendel k 17b","17b",FALSE,TRUE,FALSE,0.22014556,1,"volledig_netwerk_1973_2025"
3534,1985,0.42910686,"Meijendel k 1a","1a",TRUE,TRUE,TRUE,0.42910686,1,"volledig_netwerk_1973_2025"
3505,1985,0.29445564,"Meijendel k 1b","1b",TRUE,TRUE,TRUE,0.29445564,1,"volledig_netwerk_1973_2025"
3523,1985,0.35810495,"Meijendel k 2","2",TRUE,TRUE,TRUE,0.35810495,1,"volledig_netwerk_1973_2025"
3504,1985,0.31860243,"Meijendel k 3","3",TRUE,TRUE,FALSE,0.31860243,1,"volledig_netwerk_1973_2025"
29459,1985,0.39178849,"Meijendel k 31","31",FALSE,TRUE,FALSE,0.39178849,1,"volledig_netwerk_1973_2025"
3508,1985,0.37302188,"Meijendel k 32","32",FALSE,TRUE,FALSE,0.37302188,1,"volledig_netwerk_1973_2025"
3490,1985,0.33959448,"Meijendel k 33","33",FALSE,TRUE,FALSE,0.33959448,1,"volledig_netwerk_1973_2025"
3496,1985,0.21211802,"Meijendel k 34","34",FALSE,TRUE,FALSE,0.21211802,1,"volledig_netwerk_1973_2025"
3515,1985,0.19137915,"Meijendel k 35","35",FALSE,TRUE,FALSE,0.19137915,1,"volledig_netwerk_1973_2025"
3533,1985,0.40029839,"Meijendel k 36","36",FALSE,TRUE,FALSE,0.40029839,1,"volledig_netwerk_1973_2025"
3581,1985,0.2709021,"Meijendel k 4-5","4-5",TRUE,TRUE,TRUE,0.2709021,1,"volledig_netwerk_1973_2025"
100425,1985,0.18061456,"Meijendel k 41","41",FALSE,TRUE,FALSE,0.18061456,1,"volledig_netwerk_1973_2025"
29457,1985,0.39934582,"Meijendel k 42","42",FALSE,TRUE,FALSE,0.39934582,1,"volledig_netwerk_1973_2025"
10626,1985,0.3232999,"Meijendel k 43","43",FALSE,TRUE,FALSE,0.3232999,1,"volledig_netwerk_1973_2025"
3507,1985,0.39893068,"Meijendel k 45","45",FALSE,TRUE,FALSE,0.39893068,1,"volledig_netwerk_1973_2025"
3500,1985,0.29083889,"Meijendel k 46","46",FALSE,TRUE,FALSE,0.29083889,1,"volledig_netwerk_1973_2025"
9917,1985,0.40503516,"Meijendel k 51","51",FALSE,TRUE,TRUE,0.40503516,1,"volledig_netwerk_1973_2025"
20247,1985,0.28390529,"Meijendel k 52","52",FALSE,TRUE,TRUE,0.28390529,1,"volledig_netwerk_1973_2025"
27371,1985,0.44751061,"Meijendel k 53","53",FALSE,TRUE,FALSE,0.44751061,1,"volledig_netwerk_1973_2025"
12381,1985,0.23652066,"Meijendel k 54a","54a",FALSE,TRUE,FALSE,0.23652066,1,"volledig_netwerk_1973_2025"
12382,1985,0.06658184,"Meijendel k 54b","54b",FALSE,TRUE,FALSE,0.06658184,1,"volledig_netwerk_1973_2025"
29455,1985,0.46230733,"Meijendel k 55","55",FALSE,TRUE,FALSE,0.46230733,1,"volledig_netwerk_1973_2025"
3521,1985,0.28185771,"Meijendel k 6","6",TRUE,TRUE,TRUE,0.28185771,1,"volledig_netwerk_1973_2025"
3522,1985,0.19528551,"Meijendel k 61","61",FALSE,TRUE,FALSE,0.19528551,1,"volledig_netwerk_1973_2025"
3520,1985,0.2051323,"Meijendel k 62","62",FALSE,TRUE,FALSE,0.2051323,1,"volledig_netwerk_1973_2025"
3509,1985,0.33888858,"Meijendel k 63","63",FALSE,TRUE,FALSE,0.33888858,1,"volledig_netwerk_1973_2025"
3516,1985,0.30833684,"Meijendel k 64","64",FALSE,TRUE,TRUE,0.30833684,1,"volledig_netwerk_1973_2025"
3518,1985,0.30803665,"Meijendel k 65","65",FALSE,TRUE,TRUE,0.30803665,1,"volledig_netwerk_1973_2025"
3503,1985,0.57690923,"Meijendel k 66 HGC","66",FALSE,TRUE,TRUE,0.57690923,1,"volledig_netwerk_1973_2025"
3498,1985,0.31891561,"Meijendel k 7","7",TRUE,TRUE,TRUE,0.31891561,1,"volledig_netwerk_1973_2025"
3501,1985,0.48463054,"Meijendel k 71","71",FALSE,TRUE,TRUE,0.48463054,1,"volledig_netwerk_1973_2025"
3526,1985,0.08998431,"Meijendel k 72","72",FALSE,TRUE,TRUE,0.08998431,1,"volledig_netwerk_1973_2025"
3527,1985,0.47182172,"Meijendel k 73","73",FALSE,TRUE,TRUE,0.47182172,1,"volledig_netwerk_1973_2025"
3528,1985,0.12519234,"Meijendel k 74","74",FALSE,TRUE,TRUE,0.12519234,1,"volledig_netwerk_1973_2025"
3531,1985,0.48348721,"Meijendel k 75","75",FALSE,TRUE,TRUE,0.48348721,1,"volledig_netwerk_1973_2025"
3583,1985,0.06448681,"Meijendel k 75a","75a",FALSE,TRUE,FALSE,0.06448681,1,"volledig_netwerk_1973_2025"
3532,1985,0.33433729,"Meijendel k 77","77",FALSE,TRUE,FALSE,0.33433729,1,"volledig_netwerk_1973_2025"
20758,1985,0.50079216,"Meijendel k 78/79","78/79",FALSE,TRUE,FALSE,0.50079216,1,"volledig_netwerk_1973_2025"
3530,1985,0.46368324,"Meijendel k 8","8",TRUE,TRUE,TRUE,0.46368324,1,"volledig_netwerk_1973_2025"
3497,1985,0.46461197,"Meijendel k 83","83",FALSE,TRUE,FALSE,0.46461197,1,"volledig_netwerk_1973_2025"
3517,1985,0.21915317,"Meijendel k 84","84",FALSE,TRUE,FALSE,0.21915317,1,"volledig_netwerk_1973_2025"
3510,1985,0.37324048,"Meijendel k 85","85",FALSE,TRUE,FALSE,0.37324048,1,"volledig_netwerk_1973_2025"
3514,1985,0.40069449,"Meijendel k 91 Voorlinden","91",FALSE,TRUE,FALSE,0.40069449,1,"volledig_netwerk_1973_2025"
3502,1986,0.62196178,"Meijendel k 10-12-76","10-12-76",TRUE,TRUE,FALSE,0.62196178,1,"volledig_netwerk_1973_2025"
3499,1986,0.15579624,"Meijendel k 105 Hertenkamp","105",FALSE,TRUE,FALSE,0.15579624,1,"volledig_netwerk_1973_2025"
3519,1986,0.70955652,"Meijendel k 12a","12a",TRUE,TRUE,TRUE,0.70955652,1,"volledig_netwerk_1973_2025"
3511,1986,0.14552799,"Meijendel k 13","13",TRUE,TRUE,FALSE,0.14552799,1,"volledig_netwerk_1973_2025"
3506,1986,0.55621728,"Meijendel k 13s","13s",TRUE,TRUE,FALSE,0.55621728,1,"volledig_netwerk_1973_2025"
3512,1986,0.40580915,"Meijendel k 14","14",TRUE,TRUE,TRUE,0.40580915,1,"volledig_netwerk_1973_2025"
3524,1986,0.31589047,"Meijendel k 15","15",TRUE,TRUE,FALSE,0.31589047,1,"volledig_netwerk_1973_2025"
3525,1986,0.38696592,"Meijendel k 16","16",TRUE,TRUE,TRUE,0.38696592,1,"volledig_netwerk_1973_2025"
29456,1986,0.12250244,"Meijendel k 16s","16s",TRUE,TRUE,FALSE,0.12250244,1,"volledig_netwerk_1973_2025"
3513,1986,0.57219326,"Meijendel k 17a","17a",TRUE,TRUE,FALSE,0.57219326,1,"volledig_netwerk_1973_2025"
3529,1986,0.22014556,"Meijendel k 17b","17b",FALSE,TRUE,FALSE,0.22014556,1,"volledig_netwerk_1973_2025"
3534,1986,0.42910686,"Meijendel k 1a","1a",TRUE,TRUE,TRUE,0.42910686,1,"volledig_netwerk_1973_2025"
3505,1986,0.29445564,"Meijendel k 1b","1b",TRUE,TRUE,TRUE,0.29445564,1,"volledig_netwerk_1973_2025"
3523,1986,0.35810495,"Meijendel k 2","2",TRUE,TRUE,TRUE,0.35810495,1,"volledig_netwerk_1973_2025"
3504,1986,0.31860243,"Meijendel k 3","3",TRUE,TRUE,TRUE,0.31860243,1,"volledig_netwerk_1973_2025"
29459,1986,0.39178849,"Meijendel k 31","31",FALSE,TRUE,FALSE,0.39178849,1,"volledig_netwerk_1973_2025"
3508,1986,0.37302188,"Meijendel k 32","32",FALSE,TRUE,FALSE,0.37302188,1,"volledig_netwerk_1973_2025"
3490,1986,0.33959448,"Meijendel k 33","33",FALSE,TRUE,FALSE,0.33959448,1,"volledig_netwerk_1973_2025"
3496,1986,0.21211802,"Meijendel k 34","34",FALSE,TRUE,FALSE,0.21211802,1,"volledig_netwerk_1973_2025"
3515,1986,0.19137915,"Meijendel k 35","35",FALSE,TRUE,TRUE,0.19137915,1,"volledig_netwerk_1973_2025"
3533,1986,0.40029839,"Meijendel k 36","36",FALSE,TRUE,FALSE,0.40029839,1,"volledig_netwerk_1973_2025"
3581,1986,0.2709021,"Meijendel k 4-5","4-5",TRUE,TRUE,TRUE,0.2709021,1,"volledig_netwerk_1973_2025"
100425,1986,0.18061456,"Meijendel k 41","41",FALSE,TRUE,FALSE,0.18061456,1,"volledig_netwerk_1973_2025"
29457,1986,0.39934582,"Meijendel k 42","42",FALSE,TRUE,FALSE,0.39934582,1,"volledig_netwerk_1973_2025"
10626,1986,0.3232999,"Meijendel k 43","43",FALSE,TRUE,FALSE,0.3232999,1,"volledig_netwerk_1973_2025"
3507,1986,0.39893068,"Meijendel k 45","45",FALSE,TRUE,TRUE,0.39893068,1,"volledig_netwerk_1973_2025"
3500,1986,0.29083889,"Meijendel k 46","46",FALSE,TRUE,FALSE,0.29083889,1,"volledig_netwerk_1973_2025"
9917,1986,0.40503516,"Meijendel k 51","51",FALSE,TRUE,TRUE,0.40503516,1,"volledig_netwerk_1973_2025"
20247,1986,0.28390529,"Meijendel k 52","52",FALSE,TRUE,TRUE,0.28390529,1,"volledig_netwerk_1973_2025"
27371,1986,0.44751061,"Meijendel k 53","53",FALSE,TRUE,FALSE,0.44751061,1,"volledig_netwerk_1973_2025"
