"soort_id","euring_code","soort_naam","analyse_categorie","basisjaar_index_gebrugged","basisjaar_toelichting","eerste_jaar","laatste_jaar","n_jaren_index","overall_trend_pct_per_jaar","overall_p","overall_r2","overall_uitleg","trend_pre_pct_per_jaar","trend_pre_p","trend_pre_r2","trend_pre_uitleg","trend_post_pct_per_jaar","trend_post_p","trend_post_r2","trend_post_uitleg","trendduiding_type","brugfactor","brugmethode"
187,12500,"Bosrietzanger","brugbare_tijdreeks",1962,"index_gebrugged = 100 in het eerste analysejaar vanaf eerste positieve jaar",1962,2025,64,1.58909127565636,0.0200850787562303,0.0841197594318521,"lichte toename",22.6902371143465,1.56298464789724e-09,0.844588022113566,"sterke toename",-3.29225697768608,1.39952687121499e-09,0.604406441274377,"matige afname","eigen_trendduiding_op_basis_van_trim_index",54.7383921563146,"1981_1983_naar_1984_1986"
188,12510,"Kleine Karekiet","brugbare_tijdreeks",1964,"index_gebrugged = 100 in het eerste analysejaar vanaf eerste positieve jaar",1964,2025,62,2.23515733918078,0.000619779436578451,0.178700107785321,"matige toename",18.6866723786078,2.06440303418567e-12,0.939522245945759,"sterke toename",-3.62700805362102,1.84348398549726e-17,0.839096474823256,"matige afname","eigen_trendduiding_op_basis_van_trim_index",43.1628489661894,"1981_1983_naar_1984_1986"
190,12590,"Spotvogel","brugbare_tijdreeks",1964,"index_gebrugged = 100 in het eerste analysejaar vanaf eerste positieve jaar",1964,2025,62,-2.27720527125209,0.000259941894447967,0.207002350988535,"matige afname",0.293415065136848,0.906296048299167,0.000893074298895015,"stabiel",-1.07878141321954,0.344985435381135,0.0223223809598808,"onzeker","eigen_trendduiding_op_basis_van_trim_index",0.414033254537741,"1981_1983_naar_1984_1986"
192,12740,"Braamsluiper","brugbare_tijdreeks",1958,"index_gebrugged = 100 in het eerste analysejaar vanaf eerste positieve jaar",1958,2025,68,3.19883901900415,1.44936081652821e-14,0.594548009263631,"matige toename",11.3683277732405,1.57536755691376e-10,0.823819523617201,"sterke toename",0.543742684825976,0.0218203599569304,0.12465443478047,"lichte toename","eigen_trendduiding_op_basis_van_trim_index",37.4881375436103,"1981_1983_naar_1984_1986"
193,12750,"Grasmus","brugbare_tijdreeks",1958,"index_gebrugged = 100 in het eerste analysejaar vanaf eerste positieve jaar",1958,2025,68,0.881158640666646,0.0149534405256772,0.0864375536040029,"lichte toename",-7.51671496861539,1.14911205953081e-07,0.69675062659834,"sterke afname",0.998244507249746,0.0433161748442514,0.0981869628266847,"lichte toename","eigen_trendduiding_op_basis_van_trim_index",0.459875288909825,"1981_1983_naar_1984_1986"
194,12760,"Tuinfluiter","brugbare_tijdreeks",1960,"index_gebrugged = 100 in het eerste analysejaar vanaf eerste positieve jaar",1960,2025,66,4.96714911915903,1.04484862010506e-30,0.875959175237695,"matige toename",9.9317464679306,5.13652303947553e-09,0.794561213475679,"sterke toename",3.53254485667449,1.54442761341502e-16,0.821145306811039,"matige toename","eigen_trendduiding_op_basis_van_trim_index",8.56491358329754,"1981_1983_naar_1984_1986"
195,12770,"Zwartkop","brugbare_tijdreeks",1959,"index_gebrugged = 100 in het eerste analysejaar vanaf eerste positieve jaar",1959,2025,67,5.11304836906854,1.27465648190314e-29,0.861665082370396,"sterke toename",12.0130567270695,1.88376269656894e-14,0.925299764848532,"sterke toename",3.02637691586087,2.62323067442004e-19,0.869804996359023,"matige toename","eigen_trendduiding_op_basis_van_trim_index",10.7216844660022,"1981_1983_naar_1984_1986"
198,13110,"Tjiftjaf","brugbare_tijdreeks",1958,"index_gebrugged = 100 in het eerste analysejaar vanaf eerste positieve jaar",1958,2025,68,7.71980696993058,2.7095091762687e-31,0.87310362687692,"sterke toename",9.52453456288815,1.35314346074377e-11,0.856200602098909,"sterke toename",4.1071974920045,1.05310271515712e-07,0.510905350993666,"matige toename","eigen_trendduiding_op_basis_van_trim_index",6.69624715427504,"1981_1983_naar_1984_1986"
200,13120,"Fitis","brugbare_tijdreeks",1958,"index_gebrugged = 100 in het eerste analysejaar vanaf eerste positieve jaar",1958,2025,68,-0.338852597006445,0.158847273200719,0.0298517705727433,"stabiel",4.68565423925071,6.77428098099541e-12,0.864209047906854,"matige toename",-3.10559024305389,3.11728689421006e-27,0.947613026664446,"matige afname","eigen_trendduiding_op_basis_van_trim_index",4.11145240690608,"1981_1983_naar_1984_1986"
203,13350,"Grauwe Vliegenvanger","brugbare_tijdreeks",1963,"index_gebrugged = 100 in het eerste analysejaar vanaf eerste positieve jaar",1963,2025,62,-2.89795073681521,1.19969395242713e-05,0.28336590228455,"matige afname",-14.1413599277462,1.54975120376263e-10,0.915167573438863,"sterke afname",3.45524860901776,1.40527014283075e-08,0.566136660108864,"matige toename","eigen_trendduiding_op_basis_van_trim_index",0.0225101093969293,"1981_1983_naar_1984_1986"
205,13490,"Bonte Vliegenvanger","brugbare_tijdreeks",1974,"index_gebrugged = 100 in het eerste analysejaar vanaf eerste positieve jaar",1974,2025,52,-14.8989114442225,4.43396195695281e-15,0.733105909051974,"sterke afname",0.0181499598589374,0.999160465839317,2.44556460588503e-07,"stabiel",-15.5841094761206,9.37215913605377e-11,0.653794267186113,"sterke afname","eigen_trendduiding_op_basis_van_trim_index",0.387899542216046,"1981_1983_naar_1984_1986"
207,14370,"Staartmees","brugbare_tijdreeks",1959,"index_gebrugged = 100 in het eerste analysejaar vanaf eerste positieve jaar",1959,2025,67,3.65679540025234,1.81522160041069e-11,0.503329362389701,"matige toename",13.8536943377366,7.27229877252005e-09,0.772996482489112,"sterke toename",-0.753778846563846,0.00108939878840865,0.236624681350732,"lichte afname","eigen_trendduiding_op_basis_van_trim_index",16.6600267706402,"1981_1983_naar_1984_1986"
208,14400,"Glanskop","brugbare_tijdreeks",1963,"index_gebrugged = 100 in het eerste analysejaar vanaf eerste positieve jaar",1963,2025,63,1.13796281723832,6.6792555344563e-05,0.231063558204664,"lichte toename",5.51440185126404,1.66923032655174e-07,0.771179873717137,"sterke toename",-0.198280737553558,0.678285313018426,0.00434617042654828,"stabiel","eigen_trendduiding_op_basis_van_trim_index",2.98463720559296,"1981_1983_naar_1984_1986"
209,14420,"Matkop","brugbare_tijdreeks",1965,"index_gebrugged = 100 in het eerste analysejaar vanaf eerste positieve jaar",1965,2025,61,-8.97468808367794,5.86709000902693e-12,0.554834909704268,"sterke afname",11.0218311661775,0.0105933170982125,0.326537246039252,"sterke toename",-16.4798299516797,2.21443798354937e-17,0.837621424975264,"sterke afname","eigen_trendduiding_op_basis_van_trim_index",3.29271956587452,"1981_1983_naar_1984_1986"
210,14540,"Kuifmees","brugbare_tijdreeks",1973,"index_gebrugged = 100 in het eerste analysejaar vanaf eerste positieve jaar",1973,2025,53,-0.498575964203618,0.404843601558802,0.0136456555018556,"stabiel",-8.16694941240158,0.360385619578923,0.0935341827173491,"onzeker",0.847365176347692,0.232166061781604,0.0354909117969001,"stabiel","eigen_trendduiding_op_basis_van_trim_index",0.0411021619308523,"1981_1983_naar_1984_1986"
212,14610,"Zwarte Mees","brugbare_tijdreeks",1975,"index_gebrugged = 100 in het eerste analysejaar vanaf eerste positieve jaar",1975,2025,51,0.118469346955852,0.851515093892889,0.000753187400230363,"stabiel",20.6937887684453,0.136827675948942,0.385395126379892,"onzeker",-1.38278547779247,0.0468363956480489,0.0951745651559345,"lichte afname","eigen_trendduiding_op_basis_van_trim_index",3.03648419303836,"1981_1983_naar_1984_1986"
213,14620,"Pimpelmees","brugbare_tijdreeks",1961,"index_gebrugged = 100 in het eerste analysejaar vanaf eerste positieve jaar",1961,2025,65,4.72680675432511,9.7272699280314e-21,0.751954855010067,"matige toename",12.9527840904033,3.81781331872177e-18,0.974092581285744,"sterke toename",1.14286555598651,7.88378889112231e-06,0.396588351299042,"lichte toename","eigen_trendduiding_op_basis_van_trim_index",11.0106279959316,"1981_1983_naar_1984_1986"
214,14640,"Koolmees","brugbare_tijdreeks",1958,"index_gebrugged = 100 in het eerste analysejaar vanaf eerste positieve jaar",1958,2025,68,2.7729797913348,2.54341515275424e-14,0.587648564235344,"matige toename",9.41242002869425,9.698961992143e-12,0.860111888120542,"sterke toename",-0.192235975333499,0.128858894263497,0.056705261828808,"stabiel","eigen_trendduiding_op_basis_van_trim_index",17.2595280303282,"1981_1983_naar_1984_1986"
215,14790,"Boomklever","brugbare_tijdreeks",1964,"index_gebrugged = 100 in het eerste analysejaar vanaf eerste positieve jaar",1964,2025,61,-16.0407380800188,3.34428994462961e-12,0.56313312262381,"sterke afname",-55.2177765509766,3.31727960260001e-23,0.996167090921705,"sterke afname",-0.0905379211326496,0.848201670892214,0.000951131512164405,"stabiel","eigen_trendduiding_op_basis_van_trim_index",4.68274653646502e-07,"1981_1983_naar_1984_1986"
217,14870,"Boomkruiper","brugbare_tijdreeks",1973,"index_gebrugged = 100 in het eerste analysejaar vanaf eerste positieve jaar",1973,2025,53,6.57186310176769,9.22046121103191e-21,0.822124664259284,"sterke toename",25.3436336813055,0.000359264488833232,0.773495050110152,"sterke toename",4.43258744024404,1.41221381711894e-18,0.858416653803657,"matige toename","eigen_trendduiding_op_basis_van_trim_index",3.74637030597531,"1981_1983_naar_1984_1986"
218,15080,"Wielewaal","brugbare_tijdreeks",1959,"index_gebrugged = 100 in het eerste analysejaar vanaf eerste positieve jaar",1959,2025,67,1.30365557622591,0.0161001707887538,0.0858759632777387,"lichte toename",11.5346866410826,5.34417041886884e-06,0.600947395253451,"sterke toename",-3.45924488151875,2.61894845458836e-08,0.543137784053822,"matige afname","eigen_trendduiding_op_basis_van_trim_index",1.5806015226924,"1981_1983_naar_1984_1986"
219,15150,"Grauwe Klauwier","brugbare_tijdreeks",1959,"index_gebrugged = 100 in het eerste analysejaar vanaf eerste positieve jaar",1959,2025,67,-9.23935037992384,4.2907859636588e-07,0.38530372886733,"sterke afname",-10.3357004290066,8.88820247647385e-13,0.926078592310758,"sterke afname",9.80811073369578,0.000411020235554836,0.3356485763793,"sterke toename","eigen_trendduiding_op_basis_van_trim_index",0.0700839522031627,"1981_1983_naar_1984_1986"
222,15390,"Gaai","brugbare_tijdreeks",1959,"index_gebrugged = 100 in het eerste analysejaar vanaf eerste positieve jaar",1959,2025,67,2.51922959392159,2.23606795020301e-11,0.500178219721445,"matige toename",7.19993470988853,7.01083233902528e-06,0.591659406278268,"sterke toename",-0.681466411954024,0.00469550185894125,0.183148970321661,"lichte afname","eigen_trendduiding_op_basis_van_trim_index",4.51124709082687,"1981_1983_naar_1984_1986"
223,15490,"Ekster","brugbare_tijdreeks",1958,"index_gebrugged = 100 in het eerste analysejaar vanaf eerste positieve jaar",1958,2025,68,0.246604228736147,0.679995018270108,0.00259397643796076,"stabiel",9.15370659859322,4.91659759236914e-05,0.503541073928575,"sterke toename",-6.71615752693422,8.67181918728742e-26,0.938150458775584,"sterke afname","eigen_trendduiding_op_basis_van_trim_index",31.7486153477835,"1981_1983_naar_1984_1986"
224,15600,"Kauw","brugbare_tijdreeks",1960,"index_gebrugged = 100 in het eerste analysejaar vanaf eerste positieve jaar",1960,2025,66,-0.0403057828971098,0.959358143688545,4.08927893367703e-05,"stabiel",13.8215405576188,1.53709807041053e-20,0.981429041248579,"sterke toename",-8.44981819490722,1.09248324311419e-12,0.722238116212397,"sterke afname","eigen_trendduiding_op_basis_van_trim_index",12.9533927026702,"1981_1983_naar_1984_1986"
226,15671,"Zwarte Kraai","brugbare_tijdreeks",1962,"index_gebrugged = 100 in het eerste analysejaar vanaf eerste positieve jaar",1962,2025,64,1.87203511531238,2.92970591894841e-07,0.347817889872314,"lichte toename",4.98214793357512,0.000350840072709256,0.480103831664995,"matige toename",-0.768387588364994,0.110853054615904,0.0623188910388542,"stabiel","eigen_trendduiding_op_basis_van_trim_index",1.52122114966476,"1981_1983_naar_1984_1986"
229,15820,"Spreeuw","brugbare_tijdreeks",1967,"index_gebrugged = 100 in het eerste analysejaar vanaf eerste positieve jaar",1967,2025,59,-3.10389739084472,2.03859047961955e-06,0.329096204376892,"matige afname",13.7185316633859,0.0012398377280078,0.511990483947803,"sterke toename",-6.13894929625841,1.95480822204937e-12,0.714114513292813,"sterke afname","eigen_trendduiding_op_basis_van_trim_index",2.35374253183491,"1981_1983_naar_1984_1986"
231,15910,"Huismus","brugbare_tijdreeks",1960,"index_gebrugged = 100 in het eerste analysejaar vanaf eerste positieve jaar",1960,2025,65,-3.00105250284817,8.35878792374522e-23,0.786574451869869,"matige afname",0.832568421476787,0.00944776826005427,0.268776330363648,"lichte toename",-3.7916097617425,1.00146946854369e-11,0.699293304634055,"matige afname","eigen_trendduiding_op_basis_van_trim_index",1.09968096225841,"1981_1983_naar_1984_1986"
232,15980,"Ringmus","brugbare_tijdreeks",1966,"index_gebrugged = 100 in het eerste analysejaar vanaf eerste positieve jaar",1966,2025,60,-17.0471182137361,3.20450892624752e-21,0.788437655664844,"sterke afname",19.1404513760255,3.11966816389894e-10,0.92090554670658,"sterke toename",-25.5087644921006,3.17342702436775e-35,0.979109519695587,"sterke afname","eigen_trendduiding_op_basis_van_trim_index",15.5118565452029,"1981_1983_naar_1984_1986"
233,16360,"Vink","brugbare_tijdreeks",1973,"index_gebrugged = 100 in het eerste analysejaar vanaf eerste positieve jaar",1973,2025,53,8.77300151664404,8.14689644131643e-22,0.844038716689245,"sterke toename",-9.2652797811741,0.103576828379425,0.29659599506966,"onzeker",10.3958888742856,2.46084661546875e-20,0.884288522720802,"sterke toename","eigen_trendduiding_op_basis_van_trim_index",0.136688833620239,"1981_1983_naar_1984_1986"
236,16490,"Groenling","brugbare_tijdreeks",1961,"index_gebrugged = 100 in het eerste analysejaar vanaf eerste positieve jaar",1961,2025,65,-0.514668657670836,0.388613340867632,0.0118215182269041,"stabiel",9.82424313751906,3.51510776422447e-07,0.716910803926698,"sterke toename",0.694948120006122,0.562315819321318,0.00846223138833435,"stabiel","eigen_trendduiding_op_basis_van_trim_index",5.41958284892316,"1981_1983_naar_1984_1986"
237,16530,"Putter","brugbare_tijdreeks",1973,"index_gebrugged = 100 in het eerste analysejaar vanaf eerste positieve jaar",1973,2025,51,5.72270651177176,2.73524599713923e-14,0.71179142399104,"sterke toename",4.44063837167983,0.622416376837508,0.0365051414477052,"onzeker",7.23315402262854,2.60194594538769e-14,0.78654373835612,"sterke toename","eigen_trendduiding_op_basis_van_trim_index",0.712838989821564,"1981_1983_naar_1984_1986"
239,16600,"Kneu","brugbare_tijdreeks",1958,"index_gebrugged = 100 in het eerste analysejaar vanaf eerste positieve jaar",1958,2025,68,-1.25442610780326,0.000106008035745386,0.204968212769152,"lichte afname",6.3096431074456,1.62410781313661e-08,0.741769822036561,"sterke toename",-2.5412343390004,1.73326341145103e-06,0.439312757586594,"matige afname","eigen_trendduiding_op_basis_van_trim_index",4.89750672962508,"1981_1983_naar_1984_1986"
240,16630,"Barmsijs","brugbare_tijdreeks",1970,"index_gebrugged = 100 in het eerste analysejaar vanaf eerste positieve jaar",1970,2025,56,-19.2313497527662,1.23522676333841e-15,0.842963552521772,"sterke afname",22.1070039670176,5.97979710386122e-06,0.829588751765041,"sterke toename",-27.1340780136313,3.18353002724841e-17,0.968301765498247,"sterke afname","eigen_trendduiding_op_basis_van_trim_index",26.595866258739,"1981_1983_naar_1984_1986"
246,17100,"Goudvink","brugbare_tijdreeks",1967,"index_gebrugged = 100 in het eerste analysejaar vanaf eerste positieve jaar",1967,2025,59,-1.19627200635988,0.0653166215933351,0.0583467757372296,"onzeker",16.2756767904942,1.91444760958655e-06,0.789101258827409,"sterke toename",-5.2173191767124,3.88914282850979e-09,0.583995834871128,"sterke afname","eigen_trendduiding_op_basis_van_trim_index",9.06409186252831,"1981_1983_naar_1984_1986"
251,18770,"Rietgors","brugbare_tijdreeks",1958,"index_gebrugged = 100 in het eerste analysejaar vanaf eerste positieve jaar",1958,2025,68,-0.28958076577178,0.581579202905226,0.00462558692103808,"stabiel",11.7791890878865,4.48380286639771e-06,0.590971398025684,"sterke toename",-4.69478678913389,3.86663700134435e-18,0.851133708790383,"matige afname","eigen_trendduiding_op_basis_van_trim_index",104.188837869705,"1981_1983_naar_1984_1986"
