"soort_id","euring_code","soort_naam","periode","jaar","basisjaar_index_100","basisjaar_toelichting","trim_index","trim_se","model_config","model_overdispersion","model_serial_correlation","model_warnings","index_100","index_gebrugged","brugfactor","brugmethode"
1,70,"Dodaars","1984-2025",1987,1984,"index_100 = eerste analysejaar vanaf eerste positieve jaar binnen deze modelperiode",0.176052154265861,0.0931556422458894,"model3_overdisp",TRUE,FALSE,NA,17.6052154265861,29.0221241761107,1.64849582767863,"1981_1983_naar_1984_1986"
1,70,"Dodaars","1984-2025",1988,1984,"index_100 = eerste analysejaar vanaf eerste positieve jaar binnen deze modelperiode",0.374923415114629,0.167542043884441,"model3_overdisp",TRUE,FALSE,NA,37.4923415114629,61.805968551549,1.64849582767863,"1981_1983_naar_1984_1986"
1,70,"Dodaars","1984-2025",1989,1984,"index_100 = eerste analysejaar vanaf eerste positieve jaar binnen deze modelperiode",1.0243113859695,0.357119693253887,"model3_overdisp",TRUE,FALSE,NA,102.43113859695,168.857304601443,1.64849582767863,"1981_1983_naar_1984_1986"
1,70,"Dodaars","1984-2025",1990,1984,"index_100 = eerste analysejaar vanaf eerste positieve jaar binnen deze modelperiode",1.56658632270166,0.510767519938729,"model3_overdisp",TRUE,FALSE,NA,156.658632270166,258.251101667209,1.64849582767863,"1981_1983_naar_1984_1986"
1,70,"Dodaars","1984-2025",1991,1984,"index_100 = eerste analysejaar vanaf eerste positieve jaar binnen deze modelperiode",1.28921134659631,0.431064054449575,"model3_overdisp",TRUE,FALSE,NA,128.921134659631,212.525952585998,1.64849582767863,"1981_1983_naar_1984_1986"
1,70,"Dodaars","1984-2025",1992,1984,"index_100 = eerste analysejaar vanaf eerste positieve jaar binnen deze modelperiode",1.55376410553281,0.492586211751082,"model3_overdisp",TRUE,FALSE,NA,155.376410553281,256.137364516766,1.64849582767863,"1981_1983_naar_1984_1986"
1,70,"Dodaars","1984-2025",1993,1984,"index_100 = eerste analysejaar vanaf eerste positieve jaar binnen deze modelperiode",1.78480022382366,0.556380140827926,"model3_overdisp",TRUE,FALSE,NA,178.480022382366,294.223572221319,1.64849582767863,"1981_1983_naar_1984_1986"
1,70,"Dodaars","1984-2025",1994,1984,"index_100 = eerste analysejaar vanaf eerste positieve jaar binnen deze modelperiode",1.66372550327376,0.524312999813148,"model3_overdisp",TRUE,FALSE,NA,166.372550327376,274.264455054933,1.64849582767863,"1981_1983_naar_1984_1986"
1,70,"Dodaars","1984-2025",1995,1984,"index_100 = eerste analysejaar vanaf eerste positieve jaar binnen deze modelperiode",1.92167805887673,0.598781257645307,"model3_overdisp",TRUE,FALSE,NA,192.167805887673,316.787826219986,1.64849582767863,"1981_1983_naar_1984_1986"
1,70,"Dodaars","1984-2025",1996,1984,"index_100 = eerste analysejaar vanaf eerste positieve jaar binnen deze modelperiode",1.51398367444644,0.482374986255472,"model3_overdisp",TRUE,FALSE,NA,151.398367444644,249.579577049853,1.64849582767863,"1981_1983_naar_1984_1986"
1,70,"Dodaars","1984-2025",1997,1984,"index_100 = eerste analysejaar vanaf eerste positieve jaar binnen deze modelperiode",1.11063518110515,0.367040105767893,"model3_overdisp",TRUE,FALSE,NA,111.063518110515,183.087746212495,1.64849582767863,"1981_1983_naar_1984_1986"
1,70,"Dodaars","1984-2025",1998,1984,"index_100 = eerste analysejaar vanaf eerste positieve jaar binnen deze modelperiode",1.23670906815237,0.402948407813469,"model3_overdisp",TRUE,FALSE,NA,123.670906815237,203.870973890151,1.64849582767863,"1981_1983_naar_1984_1986"
1,70,"Dodaars","1984-2025",1999,1984,"index_100 = eerste analysejaar vanaf eerste positieve jaar binnen deze modelperiode",1.40413951827915,0.450778165351995,"model3_overdisp",TRUE,FALSE,NA,140.413951827915,231.471813736186,1.64849582767863,"1981_1983_naar_1984_1986"
1,70,"Dodaars","1984-2025",2000,1984,"index_100 = eerste analysejaar vanaf eerste positieve jaar binnen deze modelperiode",1.51852902889363,0.489504121053467,"model3_overdisp",TRUE,FALSE,NA,151.852902889363,250.328876834004,1.64849582767863,"1981_1983_naar_1984_1986"
1,70,"Dodaars","1984-2025",2001,1984,"index_100 = eerste analysejaar vanaf eerste positieve jaar binnen deze modelperiode",1.18836265954005,0.386071852844089,"model3_overdisp",TRUE,FALSE,NA,118.836265954005,195.901088602086,1.64849582767863,"1981_1983_naar_1984_1986"
1,70,"Dodaars","1984-2025",2002,1984,"index_100 = eerste analysejaar vanaf eerste positieve jaar binnen deze modelperiode",1.32762571158855,0.427448416334932,"model3_overdisp",TRUE,FALSE,NA,132.762571158855,218.858544627261,1.64849582767863,"1981_1983_naar_1984_1986"
1,70,"Dodaars","1984-2025",2003,1984,"index_100 = eerste analysejaar vanaf eerste positieve jaar binnen deze modelperiode",1.20682793610387,0.391615698419919,"model3_overdisp",TRUE,FALSE,NA,120.682793610387,198.945081739325,1.64849582767863,"1981_1983_naar_1984_1986"
1,70,"Dodaars","1984-2025",2004,1984,"index_100 = eerste analysejaar vanaf eerste positieve jaar binnen deze modelperiode",1.18469610989955,0.385648584194194,"model3_overdisp",TRUE,FALSE,NA,118.469610989955,195.296659423652,1.64849582767863,"1981_1983_naar_1984_1986"
1,70,"Dodaars","1984-2025",2005,1984,"index_100 = eerste analysejaar vanaf eerste positieve jaar binnen deze modelperiode",0.99435846730129,0.332400595713749,"model3_overdisp",TRUE,FALSE,NA,99.435846730129,163.91957845631,1.64849582767863,"1981_1983_naar_1984_1986"
1,70,"Dodaars","1984-2025",2006,1984,"index_100 = eerste analysejaar vanaf eerste positieve jaar binnen deze modelperiode",0.994358467301289,0.332400595713749,"model3_overdisp",TRUE,FALSE,NA,99.4358467301289,163.91957845631,1.64849582767863,"1981_1983_naar_1984_1986"
1,70,"Dodaars","1984-2025",2007,1984,"index_100 = eerste analysejaar vanaf eerste positieve jaar binnen deze modelperiode",1.25586979028695,0.409805440007158,"model3_overdisp",TRUE,FALSE,NA,125.586979028695,207.029610939567,1.64849582767863,"1981_1983_naar_1984_1986"
